"county_fips","tract_id","imprv_pct_median","imprv_pct_stdev","count"
"81","601605",50.0,1.1,43
"81","601700",50.0,4.9,48
"81","601800",50.0,3.8,45
"81","601901",50.0,6.1,38
"81","601902",63.95,11.2,44
"81","602000",50.0,8.1,99
"81","602100",50.0,6.1,24
"81","602200",50.0,6.2,25
"81","602300",50.0,3.3,18
"81","602400",50.0,6.1,67
"81","602500",50.0,9.5,55
"81","602600",70.0,9.7,102
"81","602700",50.0,5.1,71
"81","602800",50.0,7.9,46
"81","602900",50.0,0.0,28
"81","603000",50.0,8.8,49
"81","603100",50.0,7.1,45
"81","603200",50.0,6.3,44
"81","603300",50.0,4.1,62
"81","603400",50.0,2.0,61
"81","603700",50.0,4.0,61
"81","603801",70.0,0.0,75
"81","603802",50.0,4.5,58
"81","603900",50.0,5.2,51
"81","604000",50.0,0.2,22
"81","604101",50.0,5.9,60
"81","604102",70.0,2.7,54
"81","604200",50.0,12.2,38
"81","604400",70.0,9.6,37
"81","604500",50.0,0.0,36
"81","604600",50.0,0.0,24
"81","604700",50.0,1.8,24
"81","604800",50.0,3.4,34
"81","604900",50.0,8.3,41
"81","605000",50.0,7.0,78
"81","605100",50.0,10.8,31
"81","605200",50.0,14.9,54
"81","605300",50.0,15.5,71
"81","605400",50.0,10.0,65
"81","605500",70.0,18.4,71
"81","605600",28.57,10.7,79
"81","605700",29.78,10.0,91
"81","605800",50.0,12.2,34
"81","605900",70.0,12.7,54
"81","606000",70.0,9.2,103
"81","606100",50.0,5.5,50
"81","606200",50.0,11.2,46
"81","606300",70.0,9.3,84
"81","606400",70.0,11.8,70
"81","606500",50.0,3.0,59
"81","606600",50.0,8.9,50
"81","606700",50.0,7.3,32
"81","606800",50.0,5.5,36
"81","606900",50.0,0.0,24
"81","607000",50.0,8.0,37
"81","607100",50.0,0.3,35
"81","607200",50.0,6.0,20
"81","607300",50.0,0.8,43
"81","607400",50.0,9.7,58
"81","607500",50.0,13.1,38
"81","607600",50.0,7.0,28
"81","607701",50.0,8.3,41
"81","607702",50.0,0.4,42
"81","607800",50.0,0.0,33
"81","607900",70.0,8.0,55
"81","608001",70.0,7.6,17
"81","608002",50.0,10.3,44
"81","608004",70.0,10.0,64
"81","608013",50.0,8.6,42
"81","608023",50.0,0.0,20
"81","608100",50.0,9.7,42
"81","608200",50.0,7.1,43
"81","608300",50.0,8.0,33
"81","608400",70.0,10.6,40
"81","608501",50.0,1.0,60
"81","608502",70.0,9.1,27
"81","608600",50.0,6.2,36
"81","608700",50.0,8.5,82
"81","608800",50.0,7.7,82
"81","608900",50.0,8.2,48
"81","609000",50.0,4.5,39
"81","609100",21.05,18.4,20
"81","609201",50.0,22.4,50
"81","609202",50.0,21.0,53
"81","609300",32.22,15.7,36
"81","609400",46.36,16.7,55
"81","609500",50.0,14.7,66
"81","609601",50.0,18.3,57
"81","609602",50.0,21.1,37
"81","609603",50.0,18.5,88
"81","609700",50.0,9.7,59
"81","609800",50.0,0.9,62
"81","609900",50.0,5.8,40
"81","610000",50.0,6.4,59
"81","610100",50.0,8.5,24
"81","610201",50.0,10.6,17
"81","610202",62.48,25.7,4
"81","610203",50.0,11.7,14
"81","610302",70.0,0.0,3
"81","610303",59.91,10.2,110
"81","610304",70.0,10.4,75
"81","610400",50.0,8.8,26
"81","610500",50.0,6.7,34
"81","610601",50.0,8.6,45
"81","610602",50.0,7.8,49
"81","610700",50.0,11.8,53
"81","610800",50.0,11.5,29
"81","610900",50.0,9.6,44
"81","611000",50.0,7.4,61
"81","611100",50.0,7.5,97
"81","611200",50.0,0.5,43
"81","611300",50.0,11.7,72
"81","611400",5.0,21.8,81
"81","611500",5.0,17.2,33
"81","611600",50.0,6.4,34
"81","611700",50.0,8.7,58
"81","611800",50.0,9.7,49
"81","611900",50.0,10.7,81
"81","612000",50.0,12.7,62
"81","612100",50.0,13.5,43
"81","612500",50.0,11.1,51
"81","612600",50.0,23.0,47
"81","612700",19.29,14.4,43
"81","612800",25.92,15.6,57
"81","612900",45.83,20.4,97
"81","613000",50.0,19.4,52
"81","613200",27.13,16.1,76
"81","613300",43.03,18.5,46
"81","613400",39.81,20.9,43
"81","613501",50.0,5.8,50
"81","613502",50.0,7.7,84
"81","613600",50.0,10.4,63
"81","613700",50.0,9.6,93
"81","613800",42.43,20.4,44
"81","613900",50.0,9.4,70
"81","614000",50.0,0.0,46
"85","500100",40.01,8.9,114
"85","500200",40.0,8.2,49
"85","500300",50.0,7.5,105
"85","500400",40.0,14.9,29
"85","500500",30.0,10.5,83
"85","500600",25.01,10.1,52
"85","500800",87.9,22.0,312
"85","500901",50.0,6.6,86
"85","500902",64.44,23.2,11
"85","501000",45.7,11.8,46
"85","501101",50.0,7.6,35
"85","501102",40.0,7.1,39
"85","501200",40.0,7.8,43
"85","501300",40.28,7.7,38
"85","501401",50.0,15.3,17
"85","501402",35.29,7.4,27
"85","501501",37.5,11.3,25
"85","501502",38.09,12.4,32
"85","501600",50.0,12.1,54
"85","501700",25.01,12.7,37
"85","501800",25.01,11.1,80
"85","501900",50.0,12.7,74
"85","502001",29.29,9.3,56
"85","502002",25.01,8.6,36
"85","502101",50.0,10.1,90
"85","502102",33.69,12.9,40
"85","502201",50.0,5.0,59
"85","502202",50.0,9.8,69
"85","502301",27.4,13.1,51
"85","502302",40.0,4.6,21
"85","502400",30.0,11.7,154
"85","502500",26.78,10.9,105
"85","502601",30.0,14.6,61
"85","502603",30.0,7.2,36
"85","502604",50.0,9.7,34
"85","502701",40.0,11.3,63
"85","502702",29.48,14.4,116
"85","502800",30.0,8.3,55
"85","502901",30.0,7.1,65
"85","502902",30.0,12.0,151
"85","502903",30.0,9.1,95
"85","502906",30.0,9.8,66
"85","502907",30.0,2.6,49
"85","502908",30.0,6.2,88
"85","502909",50.0,9.6,61
"85","502910",30.0,9.0,40
"85","503001",26.77,11.8,65
"85","503002",30.0,8.7,61
"85","503003",30.0,6.4,66
"85","503105",50.0,12.3,16
"85","503108",45.0,8.7,67
"85","503110",50.0,10.9,18
"85","503111",35.89,9.5,44
"85","503112",50.0,13.0,43
"85","503113",30.0,12.0,34
"85","503115",50.0,2.2,182
"85","503116",50.0,4.9,40
"85","503117",29.41,11.3,12
"85","503118",50.0,10.7,41
"85","503121",50.0,10.6,39
"85","503122",50.0,9.0,18
"85","503123",50.0,8.3,23
"85","503204",50.0,14.5,98
"85","503207",40.0,4.2,41
"85","503208",40.0,1.8,35
"85","503210",40.0,3.8,23
"85","503211",40.0,6.8,43
"85","503212",40.0,1.7,40
"85","503213",50.0,14.0,28
"85","503214",20.0,13.1,19
"85","503217",40.02,5.7,59
"85","503218",40.0,5.0,29
"85","503304",50.0,4.1,56
"85","503305",50.0,5.0,40
"85","503306",35.01,2.6,30
"85","503312",40.61,11.9,44
"85","503313",40.0,7.9,38
"85","503315",40.0,6.9,54
"85","503321",35.0,7.5,31
"85","503322",40.0,7.3,36
"85","503323",40.0,6.0,49
"85","503324",40.0,1.7,27
"85","503325",40.0,2.8,49
"85","503326",40.0,6.4,59
"85","503327",40.0,7.4,52
"85","503329",40.0,8.2,29
"85","503330",50.0,6.9,64
"85","503331",50.0,6.9,57
"85","503332",50.0,11.2,133
"85","503333",40.0,5.8,74
"85","503334",48.44,15.7,166
"85","503336",40.0,4.4,33
"85","503337",41.05,5.3,32
"85","503401",35.01,2.6,37
"85","503402",35.01,4.4,17
"85","503504",35.01,4.6,60
"85","503506",35.01,2.2,32
"85","503507",35.0,5.8,10
"85","503508",25.01,6.7,55
"85","503509",26.8,9.5,32
"85","503510",35.01,9.8,46
"85","503511",35.01,7.7,30
"85","503601",40.0,5.9,15
"85","503602",35.01,7.0,28
"85","503703",35.0,3.5,21
"85","503707",42.85,7.8,57
"85","503708",40.0,4.6,16
"85","503709",40.0,10.6,29
"85","503710",35.01,6.0,16
"85","503711",35.01,11.8,30
"85","503712",50.0,8.1,39
"85","503713",50.0,7.2,35
"85","503802",30.0,4.9,59
"85","503803",40.0,8.6,63
"85","503804",50.0,6.9,104
"85","503902",38.9,19.1,48
"85","503903",35.01,5.7,43
"85","504001",35.01,6.9,48
"85","504002",35.01,6.1,43
"85","504101",20.0,7.7,32
"85","504102",20.02,9.6,46
"85","504201",30.0,9.8,56
"85","504202",30.0,13.7,50
"85","504307",40.0,9.5,81
"85","504308",30.0,11.3,44
"85","504311",60.0,6.1,71
"85","504314",30.0,3.5,29
"85","504315",30.0,9.5,70
"85","504316",45.0,7.3,84
"85","504317",35.0,7.9,50
"85","504318",50.0,4.8,11
"85","504319",50.0,5.0,77
"85","504320",30.0,2.5,29
"85","504321",30.0,7.6,50
"85","504322",50.0,5.4,60
"85","504323",35.05,7.4,51
"85","504410",25.0,9.8,37
"85","504411",25.0,8.0,46
"85","504412",50.0,3.6,42
"85","504413",50.0,3.1,21
"85","504414",50.0,5.3,37
"85","504415",45.0,12.3,41
"85","504416",32.5,9.3,32
"85","504417",25.0,11.0,4
"85","504418",50.0,12.9,70
"85","504420",50.0,4.4,31
"85","504421",50.0,1.2,41
"85","504422",50.0,2.3,20
"85","504423",30.0,9.2,23
"85","504504",49.99,6.9,127
"85","504505",40.0,9.4,50
"85","504506",50.0,0.0,37
"85","504507",50.0,3.5,59
"85","504602",26.07,22.2,28
"85","504802",40.0,9.8,31
"85","504803",50.0,14.8,59
"85","504805",23.84,12.3,4
"85","504806",20.0,3.4,32
"85","504901",50.0,8.0,110
"85","505001",40.0,8.2,92
"85","505006",50.0,4.8,36
"85","505007",40.0,9.9,30
"85","505009",50.0,10.9,22
"85","505100",40.0,9.1,51
"85","505202",50.0,8.3,94
"85","505203",40.0,7.3,62
"85","505301",20.0,7.5,29
"85","505302",20.0,15.1,52
"85","505303",50.0,10.3,63
"85","505304",20.0,5.3,37
"85","505305",20.0,11.1,51
"85","505401",50.0,11.4,55
"85","505402",31.77,13.4,43
"85","505403",50.0,9.4,53
"85","505500",30.54,10.8,40
"85","505600",35.0,15.7,18
"85","505700",35.0,9.7,40
"85","505800",30.0,5.0,48
"85","505900",34.54,11.4,67
"85","506000",34.9,10.3,42
"85","506101",25.0,4.1,38
"85","506102",35.03,11.6,55
"85","506103",25.0,11.6,40
"85","506202",25.0,3.9,57
"85","506203",50.0,9.5,48
"85","506204",25.0,10.3,78
"85","506301",30.0,8.9,30
"85","506302",25.0,12.3,77
"85","506304",36.14,12.4,29
"85","506305",25.0,11.4,27
"85","506401",50.0,16.8,105
"85","506402",30.0,6.3,58
"85","506501",50.0,11.9,57
"85","506502",50.0,13.3,65
"85","506503",50.0,14.5,87
"85","506601",25.0,5.2,40
"85","506603",25.0,9.0,39
"85","506604",25.0,5.6,73
"85","506605",25.0,13.1,29
"85","506606",31.3,9.9,44
"85","506701",25.0,12.1,38
"85","506702",25.0,10.7,75
"85","506703",33.33,10.5,45
"85","506801",25.0,12.0,82
"85","506802",20.0,11.7,58
"85","506803",30.0,9.9,75
"85","506804",30.0,13.1,72
"85","506900",30.0,14.7,93
"85","507001",40.0,15.5,144
"85","507002",30.0,10.5,36
"85","507100",56.11,15.8,27
"85","507203",39.08,10.7,46
"85","507205",49.74,14.0,109
"85","507206",38.43,15.0,24
"85","507301",25.0,12.7,104
"85","507302",25.59,14.5,51
"85","507401",25.0,9.4,63
"85","507402",25.0,12.2,68
"85","507500",25.0,11.9,59
"85","507600",30.0,12.7,80
"85","507701",25.0,18.6,42
"85","507702",20.0,15.3,54
"85","507703",25.0,15.9,62
"85","507805",27.5,16.0,36
"85","507806",25.0,12.1,25
"85","507807",20.0,15.5,30
"85","507808",20.0,12.6,41
"85","507903",25.0,14.5,45
"85","507904",20.0,2.4,36
"85","507905",35.0,14.1,49
"85","507906",35.0,10.1,42
"85","508001",22.33,14.0,69
"85","508003",10.0,17.0,12
"85","508004",10.0,13.7,62
"85","508101",25.0,13.3,53
"85","508102",25.0,11.5,23
"85","508202",20.0,13.4,54
"85","508203",35.0,10.1,49
"85","508204",35.0,8.6,42
"85","508301",20.0,6.5,46
"85","508303",20.0,9.0,22
"85","508304",45.0,15.2,50
"85","508401",25.0,6.8,59
"85","508403",20.0,11.1,36
"85","508404",40.0,6.3,70
"85","508503",50.0,12.2,40
"85","508504",50.0,11.8,29
"85","508505",50.0,11.6,42
"85","508507",50.0,9.9,42
"85","508508",25.0,8.1,27
"85","508601",40.0,10.0,36
"85","508602",30.0,9.9,42
"85","508703",50.0,11.0,73
"85","508704",50.0,11.5,66
"85","508800",20.0,9.6,12
"85","508900",42.55,11.5,43
"85","509000",20.01,12.2,64
"85","509102",50.0,5.9,36
"85","509105",50.0,8.9,78
"85","509106",40.0,8.6,34
"85","509107",50.0,8.8,12
"85","509108",50.0,13.4,35
"85","509109",50.0,13.3,61
"85","509201",50.0,9.9,57
"85","509202",50.0,15.9,50
"85","509302",50.0,12.1,43
"85","509303",50.0,13.1,34
"85","509304",50.0,8.6,50
"85","509401",50.0,16.3,15
"85","509403",50.0,4.3,29
"85","509404",50.0,6.8,61
"85","509500",30.0,11.9,44
"85","509600",46.81,15.7,54
"85","509700",30.0,10.2,33
"85","509801",30.0,12.9,56
"85","509802",27.27,11.3,45
"85","509901",30.0,11.8,23
"85","509902",35.01,16.7,89
"85","510001",20.0,12.5,76
"85","510002",25.0,9.0,45
"85","510100",25.0,8.9,36
"85","510200",30.0,14.1,59
"85","510300",46.84,20.9,75
"85","510400",15.0,14.7,45
"85","510500",35.0,17.0,74
"85","510600",42.62,17.5,75
"85","510700",50.0,17.1,56
"85","510801",30.0,12.4,74
"85","510802",50.0,10.9,14
"85","510803",50.0,12.0,43
"85","510900",50.0,16.3,50
"85","511000",30.0,11.7,66
"85","511100",10.0,8.2,72
"85","511200",10.0,12.4,79
"85","511301",50.0,20.6,52
"85","511302",50.0,18.3,60
"85","511400",10.0,13.6,55
"85","511500",50.0,18.8,60
"85","511701",26.62,16.9,58
"85","511702",28.0,15.1,44
"85","511704",25.63,13.1,60
"85","511705",31.69,13.4,14
"85","511707",28.0,13.2,41
"85","511800",35.0,12.9,55
"85","511905",35.0,10.4,35
"85","511907",25.0,3.5,51
"85","511909",35.0,11.2,94
"85","511910",35.0,4.7,46
"85","511911",39.3,11.5,64
"85","511912",25.0,9.8,48
"85","511913",35.0,5.0,39
"85","511914",35.0,9.5,61
"85","511915",35.83,16.9,26
"85","511916",20.0,11.4,59
"85","512001",50.0,6.1,99
"85","512005",30.0,8.2,79
"85","512017",40.0,5.2,78
"85","512019",30.0,9.2,44
"85","512020",30.0,6.3,28
"85","512021",50.0,10.0,82
"85","512022",41.59,11.9,20
"85","512023",50.0,3.9,129
"85","512024",50.0,10.5,58
"85","512025",30.0,9.9,35
"85","512026",50.0,7.7,58
"85","512027",31.03,10.1,37
"85","512029",30.0,10.6,110
"85","512030",30.0,5.9,34
"85","512031",30.0,4.0,47
"85","512032",30.0,3.7,31
"85","512033",30.0,8.2,79
"85","512034",40.0,5.7,54
"85","512035",40.0,5.3,57
"85","512036",30.0,7.7,34
"85","512037",30.0,1.7,38
"85","512038",50.0,3.1,33
"85","512039",50.0,5.9,55
"85","512042",40.0,1.3,25
"85","512043",40.0,5.3,31
"85","512045",30.0,5.0,60
"85","512047",30.0,6.8,59
"85","512052",50.0,10.1,43
"85","512053",50.0,12.1,66
"85","512100",50.0,7.5,9
"85","512200",55.0,15.9,75
"85","512305",50.0,10.2,78
"85","512307",60.0,10.6,90
"85","512308",55.0,6.5,139
"85","512309",55.0,7.5,78
"85","512310",55.0,7.9,42
"85","512311",51.75,5.9,64
"85","512312",55.0,5.5,61
"85","512313",53.44,10.4,32
"85","512314",50.0,11.6,67
"85","512401",40.0,15.7,44
"85","512402",40.0,12.7,55
"85","512503",60.0,15.1,295
"85","512505",45.01,8.3,83
"85","512506",50.0,9.4,132
"85","512508",45.01,8.0,96
"85","512509",49.57,10.5,55
"85","512510",45.01,11.1,120
"85","512602",40.0,11.2,16
"85","512603",52.0,14.7,28
"85","512604",50.0,9.8,30
"85","513500",45.35,10.5,4
"95","201004",73.89,2.2,4
"95","201005",74.03,2.0,2
"95","250103",77.03,9.6,78
"95","250104",75.73,5.1,30
"95","250105",78.18,4.9,133
"95","250106",74.23,4.3,108
"95","250200",73.68,6.2,71
"95","250300",70.83,10.2,73
"95","250400",72.77,5.7,76
"95","250501",73.85,5.6,37
"95","250502",76.61,5.1,70
"95","250601",73.24,6.4,86
"95","250604",74.94,4.9,114
"95","250605",73.78,4.5,81
"95","250701",71.92,5.7,38
"95","250801",71.59,5.1,69
"95","250900",75.67,12.9,19
"95","251000",77.77,7.5,45
"95","251100",76.75,6.3,58
"95","251200",77.24,6.1,64
"95","251300",74.3,6.2,76
"95","251400",73.23,6.1,110
"95","251500",78.02,6.5,65
"95","251600",79.06,12.1,37
"95","251701",73.33,6.0,56
"95","251702",71.98,5.2,116
"95","251802",69.16,7.3,10
"95","251803",72.0,6.5,86
"95","251804",75.0,4.2,51
"95","251901",73.91,6.9,134
"95","251902",72.72,6.7,109
"95","251903",72.52,6.9,107
"95","252000",70.76,9.6,53
"95","252102",72.44,8.0,62
"95","252103",74.0,4.8,75
"95","252104",74.24,2.7,123
"95","252105",73.33,6.0,73
"95","252106",75.29,5.7,71
"95","252107",73.65,4.9,54
"95","252108",73.23,5.6,47
"95","252201",73.31,6.5,192
"95","252202",72.97,5.5,231
"95","252305",73.91,6.1,73
"95","252306",72.38,10.5,54
"95","252310",75.66,4.5,62
"95","252311",73.15,4.5,68
"95","252312",73.33,3.8,47
"95","252313",74.22,4.1,164
"95","252314",70.58,4.4,53
"95","252315",70.07,5.4,46
"95","252316",71.79,4.9,53
"95","252317",75.39,4.7,267
"95","252401",72.56,6.9,78
"95","252402",72.48,10.4,64
"95","252501",76.47,11.6,37
"95","252502",66.66,22.2,13
"95","252604",77.52,14.1,30
"95","252605",74.78,11.9,40
"95","252606",75.8,4.7,59
"95","252607",76.28,6.0,29
"95","252608",76.04,5.2,53
"95","252610",74.28,4.8,47
"95","252611",74.6,6.6,67
"95","252702",74.94,6.4,110
"95","252703",74.92,4.2,90
"95","252704",75.71,4.4,60
"95","252705",73.33,4.4,113
"95","252706",73.68,4.3,105
"95","252707",71.59,8.9,48
"95","252903",60.31,10.0,57
"95","252904",76.17,14.8,153
"95","252908",70.42,5.6,44
"95","252909",72.65,4.9,69
"95","252910",72.68,5.1,111
"95","252911",72.22,6.4,144
"95","252912",74.0,5.7,80
"95","252913",71.59,4.4,80
"95","252914",72.6,5.2,105
"95","252915",74.78,3.9,109
"95","253101",74.14,6.3,69
"95","253105",72.11,4.7,74
"95","253106",72.55,4.8,47
"95","253107",72.72,4.8,84
"95","253108",72.41,4.8,69
"95","253201",77.03,3.8,76
"95","253203",74.98,7.4,69
"95","253204",73.81,7.1,86
"95","253205",75.78,6.7,55
"95","253206",75.91,5.4,68
"95","253300",49.97,12.4,16
"95","253402",71.42,7.4,87
"95","253403",71.5,6.4,84
"95","253404",77.29,8.3,179
"95","253500",70.98,7.7,252
"97","150100",59.97,15.2,32
"97","150202",60.0,7.1,98
"97","150203",60.0,10.6,82
"97","150204",60.0,9.1,56
"97","150303",60.0,10.1,100
"97","150304",60.0,8.0,85
"97","150305",60.0,8.7,46
"97","150306",60.0,11.7,58
"97","150500",60.0,10.8,71
"97","150601",60.0,3.9,44
"97","150602",60.0,3.7,61
"97","150603",60.0,4.5,76
"97","150607",60.0,7.4,87
"97","150609",60.0,0.2,48
"97","150610",60.0,1.7,54
"97","150611",60.05,7.9,89
"97","150612",60.0,3.4,41
"97","150701",60.01,4.8,61
"97","150702",60.0,9.1,99
"97","150800",60.0,3.4,55
"97","150901",60.0,4.6,61
"97","150902",60.0,5.3,52
"97","151000",60.0,10.0,34
"97","151100",60.0,7.9,29
"97","151201",60.0,12.6,49
"97","151203",60.0,3.6,86
"97","151204",60.0,1.4,45
"97","151301",60.0,3.3,37
"97","151305",60.0,9.6,61
"97","151306",60.0,11.3,61
"97","151307",60.0,3.3,84
"97","151308",60.0,0.1,27
"97","151309",60.0,5.6,70
"97","151310",60.0,4.0,60
"97","151311",60.0,4.1,98
"97","151401",60.02,9.6,154
"97","151402",60.0,5.4,63
"97","151502",60.0,8.8,93
"97","151503",60.0,7.4,45
"97","151504",60.06,6.7,65
"97","151601",64.36,7.4,112
"97","151602",64.36,12.4,142
"97","151700",60.82,5.8,80
"97","151800",60.0,4.8,98
"97","151900",60.0,2.5,34
"97","152000",60.05,3.2,13
"97","152100",60.0,2.2,24
"97","152201",60.0,3.5,47
"97","152202",60.0,3.1,90
"97","152203",60.0,4.0,38
"97","152300",60.0,3.0,61
"97","152400",60.0,5.3,215
"97","152501",60.0,7.9,67
"97","152502",60.0,3.1,44
"97","152600",60.0,7.4,127
"97","152701",60.0,6.7,67
"97","152702",60.0,7.9,48
"97","152801",61.22,9.2,79
"97","152802",60.0,4.8,52
"97","152903",60.0,9.3,61
"97","152904",60.0,4.7,84
"97","152905",63.53,3.3,44
"97","152906",60.0,10.0,89
"97","153001",60.0,3.7,54
"97","153002",60.0,4.1,89
"97","153003",60.0,1.5,60
"97","153005",60.0,3.4,85
"97","153006",60.0,19.3,96
"97","153102",60.0,0.8,45
"97","153103",60.0,4.8,46
"97","153104",60.0,1.3,20
"97","153200",60.0,9.3,92
"97","153300",60.0,7.4,203
"97","153401",60.0,8.8,69
"97","153403",60.0,12.1,57
"97","153404",60.0,5.4,44
"97","153501",60.0,5.8,42
"97","153502",60.0,16.5,35
"97","153600",60.01,14.3,53
"97","153703",64.26,11.7,115
"97","153704",69.62,14.7,83
"97","153705",68.45,11.3,58
"97","153706",64.28,15.9,69
"97","153801",60.0,8.6,150
"97","153804",62.71,4.9,51
"97","153806",60.05,7.2,46
"97","153807",60.0,6.2,58
"97","153808",60.0,4.8,62
"97","153809",60.0,4.7,44
"97","153901",60.0,11.9,96
"97","153902",60.0,7.7,51
"97","153903",60.0,6.1,80
"97","154000",33.33,13.8,23
"97","154100",54.99,17.0,38
"97","154201",60.0,8.2,45
"97","154202",60.0,9.0,143
"97","154302",60.0,10.0,85
"97","154303",60.0,13.2,84
"97","154304",54.63,14.6,40
"97","201500",37.5,0.0,1
