geo_id,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
06001435300,0,4,6,0,1,1,0,0,1,3,3,6,6,1,5,7,12,9,4,3,10,5,6,9,9,10,4
06001435400,0,1,1,0,2,1,0,0,0,3,7,6,9,2,2,3,8,13,8,6,1,3,4,11,6,5,3
06001435500,2,6,5,2,2,0,1,3,3,3,3,2,4,3,3,9,5,9,5,2,3,8,5,6,4,5,0
06001435601,0,4,3,1,3,4,4,11,1,2,5,2,5,8,10,4,7,9,7,3,1,2,1,5,2,5,1
06001435602,0,2,2,4,1,1,0,0,3,4,2,3,5,0,6,4,8,16,9,7,7,11,7,5,9,3,0
06001435700,0,7,5,3,6,3,4,0,1,0,2,3,6,4,2,3,6,7,8,4,4,5,4,7,6,8,1
06001435800,2,6,7,7,0,1,2,1,2,1,9,3,4,7,4,8,5,6,5,3,12,8,6,5,9,12,0
06001435900,0,4,8,1,2,2,4,2,0,1,4,4,1,1,4,5,9,6,1,1,13,9,5,4,13,7,3
06001436000,1,3,2,3,3,1,4,2,4,2,3,1,3,3,5,1,8,3,3,0,7,6,7,10,11,9,2
06001436100,1,2,2,1,0,1,3,1,4,3,5,6,2,9,4,3,6,6,2,2,11,11,15,9,13,15,3
06001436200,0,1,1,1,0,0,0,0,0,0,2,2,2,0,1,1,1,2,3,0,0,1,2,0,2,2,0
06001436300,0,4,4,0,0,0,2,1,1,0,4,6,3,1,1,3,7,24,20,6,8,12,16,15,12,10,1
06001436401,1,16,15,7,6,1,4,3,1,4,7,10,18,9,18,14,14,15,8,3,15,17,12,19,17,21,6
06001436402,2,4,5,3,0,1,1,2,2,1,7,2,2,3,1,0,3,6,1,0,3,1,2,4,0,7,1
06001436500,1,0,4,1,0,0,1,2,3,1,4,4,2,4,5,2,7,11,4,1,5,4,4,5,4,9,4
06001436601,2,5,7,0,3,0,5,2,3,3,4,5,5,3,4,4,7,8,9,6,9,5,7,9,7,4,4
