"geo_id","2004_blank","2004_A","2004_C","2004_I","2004_M","2004_R","2004_V","2005_blank","2005_A","2005_C","2005_I","2005_M","2005_R","2005_V","2006_blank","2006_A","2006_C","2006_I","2006_M","2006_R","2006_V","2007_blank","2007_A","2007_C","2007_I","2007_M","2007_R","2007_V","2008_blank","2008_A","2008_C","2008_I","2008_M","2008_R","2008_V","2009_blank","2009_A","2009_C","2009_I","2009_M","2009_R","2009_V","2010_blank","2010_A","2010_C","2010_I","2010_M","2010_R","2010_V","2011_blank","2011_A","2011_C","2011_I","2011_M","2011_R","2011_V","2012_blank","2012_A","2012_C","2012_I","2012_M","2012_R","2012_V","2013_blank","2013_A","2013_C","2013_I","2013_M","2013_R","2013_V","2014_blank","2014_A","2014_C","2014_I","2014_M","2014_R","2014_V"
"06013302007",1589,0,0,0,0,0,0,1987,0,0,0,0,0,0,583,8,33,2,38,1100,234,0,8,42,2,58,1645,543,0,7,52,2,43,1760,491,1849,3,12,1,6,421,65,37,5,50,2,48,1860,345,0,7,52,2,48,1910,339,0,0,0,0,0,0,0,0,7,52,1,49,1910,340,0,0,0,0,0,0,0
"06013302008",1507,2,0,0,0,2,0,1572,0,0,0,0,0,0,764,52,18,1,80,1094,212,0,60,19,1,103,1939,103,0,59,32,1,44,2054,72,1542,10,3,1,3,671,37,46,56,32,1,47,1998,71,188,61,31,1,47,2067,65,192,6,0,0,0,2,0,0,59,31,1,47,2081,51,0,0,0,0,0,0,0
"06013302009",1761,0,2,0,1,0,2,1568,0,0,0,0,0,0,475,2,24,0,50,1013,416,0,2,24,0,54,1576,537,0,2,38,0,51,1614,516,1324,0,8,0,2,435,457,28,3,37,0,55,1628,463,18,3,40,0,55,1667,465,18,0,2,0,1,0,3,0,3,37,0,63,1694,435,0,0,0,0,0,0,0
"06013302010",2893,0,0,0,0,0,0,2818,0,0,0,0,0,0,766,1,0,0,26,1940,134,0,2,0,0,34,2806,419,0,1,1,0,29,2956,305,2537,0,0,0,3,644,114,72,1,2,0,38,3051,128,50,1,3,0,40,3173,245,50,0,0,0,0,1,1,0,1,3,0,42,3282,135,0,0,0,0,0,0,0
"06013303102",1043,0,0,0,0,0,0,1330,0,0,0,0,0,0,655,6,50,7,110,987,273,0,6,55,9,137,1639,589,0,6,82,9,81,1957,514,1825,0,17,2,9,612,187,50,6,80,9,83,1981,440,31,6,81,9,90,2064,405,33,0,0,0,1,0,1,0,6,81,9,96,2119,344,0,0,0,0,0,0,0
"06013303103",3102,0,0,0,4,1,3,3103,0,0,0,0,0,0,948,120,99,20,225,1903,221,0,160,118,26,307,2809,810,0,166,173,26,150,2953,819,3275,29,25,10,11,729,215,97,163,173,26,157,2861,825,112,169,173,25,160,3000,792,117,2,0,0,5,1,3,0,167,173,24,159,3026,765,0,0,0,0,0,0,0
"06013303201",2891,0,0,0,0,1,32,2892,0,0,0,0,0,0,944,7,20,1,94,1899,129,0,9,24,1,103,2861,93,0,9,29,1,101,2887,94,2361,6,8,0,3,666,77,48,10,29,1,103,2851,79,3,11,32,1,104,2905,82,6,0,0,0,0,1,52,0,13,32,1,108,2905,78,0,0,0,0,0,0,0
"06013303202",2233,1,0,0,0,0,0,2250,0,0,0,0,0,0,603,1,1,0,55,1623,22,0,1,1,0,93,2179,137,0,1,35,0,67,2214,222,1942,0,1,0,5,480,112,49,1,34,0,67,2157,219,14,1,39,0,66,2239,194,15,1,0,0,0,0,0,0,1,39,0,69,2246,184,0,0,0,0,0,0,0
"06013303203",2318,6,0,0,0,1,5,2122,0,0,0,0,0,0,661,4,19,1,104,1702,253,0,5,21,1,123,2330,221,0,5,57,1,85,2463,195,2161,2,13,0,13,553,73,63,6,55,1,87,2445,146,35,11,60,1,88,2544,120,39,9,0,0,1,2,5,0,4,63,1,89,2573,86,0,0,0,0,0,0,0
"06013303204",1220,0,0,0,0,0,0,1222,0,0,0,0,0,0,274,0,11,2,31,933,91,0,2,16,2,35,1211,86,0,2,19,2,33,1243,56,1132,0,2,1,6,210,6,14,2,19,2,33,1267,19,1,2,20,2,33,1290,19,1,0,1,0,0,0,0,0,2,21,2,33,1293,18,0,0,0,0,0,0,0
"06013303205",3653,1,2,0,2,0,0,3306,0,0,0,0,0,0,681,67,11,2,137,2678,15,0,71,12,2,150,3329,22,0,70,50,2,83,3377,22,2978,16,5,2,18,580,7,61,70,51,2,85,3308,20,80,71,51,2,89,3378,22,80,1,2,0,2,0,1,0,70,49,2,87,3378,21,0,0,0,0,0,0,0
"06013304001",834,0,0,0,1,0,0,785,0,0,0,0,0,0,383,15,3,0,80,629,49,1,17,6,0,98,1048,337,0,18,16,0,92,1204,542,1445,6,2,0,2,404,21,35,18,26,0,90,1172,530,60,19,26,0,96,1228,515,93,0,0,0,1,0,0,0,21,26,0,107,1256,481,0,0,0,0,0,0,0
"06013304002",627,0,0,0,0,0,0,616,0,0,0,0,0,0,92,180,13,7,82,225,31,0,209,16,8,83,278,37,0,215,15,8,46,310,50,527,53,2,2,2,54,10,5,207,15,7,55,305,51,0,216,15,8,64,314,50,0,0,0,0,0,0,0,0,216,15,8,65,315,49,0,0,0,0,0,0,0
"06013304003",1848,0,0,0,0,0,0,1847,0,0,0,0,0,0,413,2,3,0,64,1347,19,0,2,3,0,68,1743,22,0,2,37,0,30,1759,20,1462,0,1,0,1,379,5,42,0,35,0,33,1716,18,0,2,35,0,32,1761,20,0,0,0,0,0,1,0,0,2,35,0,33,1761,19,0,0,0,0,0,0,0
"06013304004",1850,0,0,0,0,1,0,1848,0,0,0,0,0,0,465,2,5,2,16,1322,67,0,2,6,2,38,1757,64,0,2,34,2,8,1793,42,1508,2,0,2,0,364,5,42,2,28,2,13,1745,41,0,2,24,2,20,1795,39,0,0,0,0,0,1,0,0,2,17,2,30,1796,35,0,0,0,0,0,0,0
"06013304005",1480,2,0,0,2,0,0,2090,0,0,0,0,0,0,659,47,7,0,104,1201,347,0,58,8,0,126,1899,559,0,60,52,0,46,1996,548,2126,17,6,0,10,597,16,37,59,55,0,52,1948,605,53,62,52,0,55,1997,608,53,2,0,0,2,0,0,0,60,51,0,64,1998,598,0,0,0,0,0,0,0
"06013305000",1858,0,0,0,0,1,0,1851,0,0,0,0,0,0,413,0,164,41,152,1015,76,0,0,201,60,158,1368,82,0,0,211,76,158,1371,87,1529,0,41,32,2,281,18,15,0,210,77,158,1352,87,0,0,210,76,162,1371,90,0,0,0,0,0,1,0,0,0,209,76,162,1371,91,0,0,0,0,0,0,0
"06013306002",1194,0,0,0,0,0,0,1192,0,0,0,0,0,0,275,4,28,38,60,782,54,0,4,28,42,61,1042,70,0,4,29,44,53,1047,75,1103,2,4,8,4,198,25,22,4,26,42,66,1028,164,0,3,27,44,71,1047,165,0,0,0,0,0,1,0,0,3,27,43,74,1047,166,0,0,0,0,0,0,0
"06013306003",1611,0,0,0,0,0,0,1612,0,0,0,0,0,0,376,0,53,1,29,1123,32,0,0,63,1,30,1481,36,0,0,70,1,25,1483,37,1295,0,14,0,3,303,3,19,0,68,1,26,1463,38,0,0,67,1,27,1485,39,0,0,0,0,0,1,0,0,0,67,1,27,1485,39,0,0,0,0,0,0,0
"06013306004",956,0,0,0,0,0,0,955,0,0,0,0,0,0,199,0,12,13,29,696,7,0,0,16,15,30,881,9,0,0,28,17,20,882,14,806,0,3,4,1,145,2,12,0,28,17,24,869,14,0,0,28,17,26,880,14,0,0,0,0,0,0,0,0,0,28,16,25,883,13,0,0,0,0,0,0,0
"06013307101",1379,0,0,0,0,0,0,1379,0,0,0,0,0,0,289,0,10,0,26,1039,15,0,0,10,0,28,1316,15,0,0,13,0,26,1325,15,1136,0,0,0,0,236,7,16,0,13,0,26,1307,15,0,0,13,0,30,1325,11,0,0,0,0,0,0,0,0,0,13,0,30,1325,11,0,0,0,0,0,0,0
"06013307102",1443,0,0,0,0,0,0,1443,0,0,0,0,0,0,337,0,16,0,31,1048,11,0,0,19,0,34,1369,11,0,0,20,0,33,1379,11,1135,0,1,0,2,302,3,20,0,20,0,32,1348,12,0,0,20,0,36,1376,13,0,0,0,0,0,0,0,0,0,20,0,37,1375,13,0,0,0,0,0,0,0
"06013307201",633,0,0,0,0,0,1,634,0,0,0,0,0,0,139,0,17,0,14,455,9,0,0,20,0,14,588,10,0,0,19,2,14,590,10,531,0,2,0,1,100,1,10,0,18,1,14,579,10,0,0,18,1,15,591,13,0,0,0,0,0,0,1,0,0,18,1,15,591,12,0,0,0,0,0,0,0
"06013307202",855,0,0,0,0,0,0,855,0,0,0,0,0,0,257,0,13,0,19,565,1,0,0,14,0,19,818,1,0,0,19,0,13,821,2,600,0,2,0,0,253,0,19,0,19,0,13,798,2,0,0,19,0,13,822,3,0,0,0,0,0,0,0,0,0,19,0,14,821,3,0,0,0,0,0,0,0
"06013307204",1442,0,0,0,0,0,0,1442,0,0,0,0,0,0,317,0,1,0,23,1092,9,0,0,1,0,24,1401,9,0,0,6,0,20,1407,9,1179,0,0,0,0,263,0,21,0,5,0,20,1382,9,0,0,5,0,20,1408,9,2,0,0,0,0,0,0,0,0,5,0,20,1408,10,0,0,0,0,0,0,0
"06013307205",1754,0,0,0,0,0,0,1773,0,0,0,0,0,0,408,0,32,0,33,1284,16,0,0,36,0,34,1801,25,0,0,39,0,28,1809,26,1481,0,5,0,0,414,2,31,0,38,0,30,1770,26,0,0,40,0,31,1807,28,0,0,0,0,0,0,0,0,0,40,0,30,1810,27,0,0,0,0,0,0,0
"06013308001",2606,0,0,0,0,0,0,2613,0,0,0,0,0,0,628,0,61,13,60,1832,24,0,0,67,14,66,2462,28,0,0,76,13,59,2467,33,2138,0,18,2,0,486,8,48,0,72,14,62,2409,33,0,0,76,14,65,2466,35,0,0,0,0,0,0,0,0,0,76,15,64,2468,37,0,0,0,0,0,0,0
"06013308002",1404,0,0,0,0,0,0,1406,0,0,0,0,0,0,381,3,8,1,60,950,6,0,3,9,1,72,1327,229,0,3,14,1,67,1366,328,1475,0,3,1,0,270,30,29,3,14,1,67,1401,253,0,3,14,1,68,1457,236,0,0,0,0,1,0,0,0,3,13,1,69,1500,195,0,0,0,0,0,0,0
"06013309000",1075,0,0,0,0,2,1,1059,0,0,0,0,0,0,280,2,42,29,112,601,8,0,2,51,33,133,856,42,0,2,65,31,99,906,19,906,0,10,3,7,199,4,58,2,56,36,105,860,12,6,2,64,43,129,967,14,6,0,0,0,0,2,1,0,2,61,41,119,984,14,0,0,0,0,0,0,0
"06013310000",1598,0,0,0,0,0,19,1422,0,0,0,0,0,0,481,0,46,8,56,989,20,0,0,58,8,66,1421,36,0,0,74,9,59,1449,37,1236,0,14,3,16,353,7,33,0,72,8,72,1394,31,48,0,72,10,74,1443,49,48,0,0,1,0,0,19,0,0,72,9,74,1440,35,0,0,0,0,0,0,0
"06013311000",1307,0,0,0,0,0,0,1188,0,0,0,0,0,0,417,0,14,0,28,891,20,0,0,17,1,36,1269,7,0,0,20,1,41,1302,6,1045,0,5,1,6,313,3,17,0,20,1,42,1276,8,4,0,20,1,42,1301,9,4,0,0,0,0,0,0,0,0,20,1,46,1302,7,0,0,0,0,0,0,0
"06013312000",616,0,0,0,0,0,0,626,0,0,0,0,0,0,188,0,16,10,43,360,9,0,0,17,12,46,533,11,0,0,40,12,23,540,11,478,0,5,1,3,133,6,6,0,40,12,23,531,10,0,0,40,12,23,541,10,0,0,0,0,0,0,0,0,0,40,12,23,541,10,0,0,0,0,0,0,0
"06013313101",1652,0,0,0,0,0,0,1642,0,0,0,0,0,0,422,0,63,59,70,1100,24,0,0,68,66,76,1528,29,0,0,103,62,44,1700,31,1579,0,10,12,3,333,3,24,0,103,62,44,1677,28,0,0,105,62,46,1702,29,1,0,0,0,0,0,0,0,0,104,59,47,1709,29,0,0,0,0,0,0,0
"06013313102",909,0,0,0,0,0,0,909,0,0,0,0,0,0,251,0,17,5,13,620,2,0,0,21,7,29,985,68,0,0,37,6,14,1048,13,860,0,3,2,2,251,0,21,0,34,7,13,1036,2,0,0,37,7,14,1058,4,1,0,0,0,0,1,0,0,0,37,6,13,1059,5,0,0,0,0,0,0,0
"06013313103",2040,0,0,0,3,1,2,2097,0,0,0,0,0,0,564,10,2,3,39,1353,197,0,11,2,3,39,1902,180,0,11,1,3,39,2051,179,1821,2,1,1,2,436,23,40,11,1,4,37,2042,169,3,11,1,4,42,2118,140,4,0,0,0,3,1,2,0,10,1,4,41,2149,105,0,0,0,0,0,0,0
"06013313203",1031,0,0,0,0,0,0,1083,0,0,0,0,0,0,249,0,0,0,23,755,56,0,0,0,0,24,998,56,0,0,3,0,35,1022,23,882,0,2,0,8,176,15,9,0,2,0,53,1002,12,0,0,2,0,58,1016,10,0,0,0,0,0,0,0,0,0,2,0,60,1016,8,0,0,0,0,0,0,0
"06013313204",1442,0,0,0,0,0,0,1446,0,0,0,0,0,0,340,4,15,2,24,1045,16,0,7,21,2,25,1369,19,0,7,28,2,13,1376,22,1174,3,5,0,1,270,1,15,10,28,3,18,1355,24,0,10,28,3,20,1371,24,0,0,0,0,0,0,0,0,8,28,3,23,1370,24,0,0,0,0,0,0,0
"06013313205",513,0,0,0,0,0,0,534,0,0,0,0,0,0,128,0,0,0,11,381,23,0,0,0,0,11,527,30,0,0,0,0,11,530,30,460,0,0,0,1,110,1,9,1,0,0,12,517,31,0,1,0,0,17,530,31,0,0,0,0,0,0,0,0,1,0,0,17,530,31,0,0,0,0,0,0,0
"06013313206",1438,0,0,0,0,0,0,1436,0,0,0,0,0,0,405,0,11,0,18,996,9,0,0,15,0,21,1382,10,0,0,16,0,22,1395,10,1116,0,1,0,2,325,1,15,0,14,0,24,1372,11,0,0,14,0,25,1396,12,0,0,0,0,0,0,0,0,0,14,0,26,1395,12,0,0,0,0,0,0,0
"06013314102",1532,0,0,0,0,0,0,1528,0,0,0,0,0,0,378,0,7,4,15,1126,5,0,0,7,5,16,1485,6,0,0,7,6,16,1506,7,1245,0,2,0,0,294,2,14,0,7,6,16,1490,7,0,0,7,6,16,1509,7,0,0,0,0,0,0,0,0,0,7,6,16,1510,7,0,0,0,0,0,0,0
"06013314103",1203,0,0,0,4,0,0,1135,0,0,0,0,0,0,293,0,19,12,24,815,47,0,0,21,12,28,1074,54,0,0,21,12,25,1096,59,960,0,1,7,0,238,12,21,0,21,12,27,1070,60,2,0,22,12,31,1095,60,5,0,0,0,4,2,0,0,0,22,12,27,1097,60,0,0,0,0,0,0,0
"06013314104",1778,0,0,0,0,0,0,1785,0,0,0,0,0,0,408,0,42,1,49,1263,34,0,0,44,1,58,1648,53,0,0,50,0,52,1659,69,1476,0,5,0,4,328,20,36,0,50,0,53,1627,57,0,0,52,0,54,1684,59,0,0,0,0,0,0,0,0,0,51,0,54,1688,58,0,0,0,0,0,0,0
"06013314200",1564,0,0,0,1,1,0,1573,0,0,0,0,0,0,399,0,3,8,42,1129,10,0,0,6,8,43,1507,13,0,0,7,8,43,1533,16,1311,0,3,1,1,292,4,18,0,7,8,43,1507,18,0,0,7,8,44,1543,18,0,0,0,0,1,1,0,0,0,7,8,43,1544,18,0,0,0,0,0,0,0
"06013315000",1613,0,0,0,0,0,0,1603,0,0,0,0,0,0,325,9,14,149,183,906,27,0,9,15,175,198,1182,42,0,9,48,178,170,1201,47,1300,0,9,37,5,300,7,24,9,50,175,169,1181,51,3,9,48,171,173,1205,63,3,0,0,0,0,0,4,0,9,49,164,175,1206,66,0,0,0,0,0,0,0
"06013316000",386,0,0,0,0,0,1,385,0,0,0,0,0,0,43,0,116,13,63,130,21,0,0,129,14,63,156,22,0,0,130,15,64,161,24,343,0,17,0,3,28,3,7,0,128,13,66,155,24,0,0,129,13,66,162,24,0,0,0,0,0,0,1,0,0,129,13,69,161,24,0,0,0,0,0,0,0
"06013317000",716,0,0,0,0,0,0,718,0,0,0,0,0,0,111,0,20,5,44,525,15,0,0,20,5,47,629,19,0,0,21,5,43,632,33,602,0,4,0,0,125,4,8,0,21,5,43,632,22,0,0,21,5,43,644,22,0,0,0,0,0,1,0,0,0,21,5,43,644,22,0,0,0,0,0,0,0
"06013318000",1337,0,0,0,0,0,0,1336,0,0,0,0,0,0,253,9,44,2,67,856,108,0,10,48,2,68,1078,131,0,10,49,2,64,1085,134,1115,0,7,0,1,199,22,15,10,49,2,68,1066,134,1,10,49,2,68,1085,134,2,0,0,0,0,2,0,0,10,47,2,70,1085,136,0,0,0,0,0,0,0
"06013319000",2654,0,0,0,0,0,0,2657,0,0,0,0,0,0,525,0,28,8,54,1948,97,0,0,30,8,56,2461,104,0,0,47,8,39,2477,116,2204,0,4,1,1,453,24,34,0,47,8,40,2428,115,0,0,47,8,41,2474,120,0,0,0,0,0,1,0,0,0,46,8,40,2477,120,0,0,0,0,0,0,0
"06013320001",1351,0,0,0,0,0,0,1321,0,0,0,0,0,0,292,0,47,61,48,847,69,0,0,55,65,50,1106,80,0,0,56,68,46,1115,94,1117,0,8,7,0,238,30,12,0,55,70,48,1117,92,5,0,56,69,48,1132,95,5,0,0,0,0,0,0,0,0,56,70,47,1133,95,0,0,0,0,0,0,0
"06013320003",1119,0,0,0,0,0,0,1119,0,0,0,0,0,0,228,0,10,11,35,823,12,0,0,13,11,36,1044,13,0,0,37,11,12,1047,12,939,0,1,1,0,178,1,36,0,36,11,12,1007,12,0,0,37,11,12,1047,13,0,0,0,0,0,0,0,0,0,38,11,12,1047,16,0,0,0,0,0,0,0
"06013320004",2196,0,0,0,0,0,0,2206,0,0,0,0,0,0,394,4,23,23,122,1597,67,0,4,26,24,128,1978,70,0,4,127,25,46,1992,192,1897,4,22,4,1,364,106,42,3,128,25,51,2015,129,7,4,128,25,52,2070,120,7,0,0,0,0,0,0,0,4,127,21,50,2086,111,0,0,0,0,0,0,0
"06013321101",2395,0,0,0,0,0,1,2391,0,0,0,0,0,0,408,0,16,0,55,1893,30,0,0,17,1,58,2292,32,0,0,45,1,30,2301,31,2012,0,1,0,1,389,6,34,0,45,1,30,2255,31,9,0,45,1,30,2302,32,16,0,0,0,0,1,2,0,0,45,1,30,2302,31,0,0,0,0,0,0,0
"06013321102",2910,0,0,0,0,0,0,2905,0,0,0,0,0,0,492,0,2,0,97,2291,28,0,0,2,0,100,2767,32,0,0,39,0,61,2777,33,2335,0,1,0,1,567,6,68,0,39,0,61,2692,33,0,0,39,0,63,2774,34,0,0,0,0,0,0,0,0,0,39,0,61,2777,33,0,0,0,0,0,0,0
"06013321103",1728,0,0,0,0,0,0,1728,0,0,0,0,0,0,310,1,15,0,44,1341,18,0,1,17,0,46,1640,24,0,1,29,0,24,1646,31,1419,0,2,0,1,301,8,30,1,29,0,24,1610,30,0,1,29,0,24,1651,31,0,0,0,0,0,0,0,0,5,29,0,24,1651,31,0,0,0,0,0,0,0
"06013321200",1688,0,0,0,0,0,0,1689,0,0,0,0,0,0,308,0,56,21,43,1243,22,0,0,63,22,51,1527,23,0,0,94,22,21,1533,23,1384,0,15,0,1,292,2,23,0,94,22,22,1507,23,1,0,94,22,24,1531,23,1,0,0,0,0,0,0,0,0,94,22,21,1534,23,0,0,0,0,0,0,0
"06013322000",2375,0,0,0,0,0,0,2377,0,0,0,0,0,0,396,0,34,0,82,1840,24,0,0,34,0,83,2224,26,0,0,82,0,38,2233,25,1948,0,8,0,1,416,5,55,0,80,0,39,2176,26,0,0,82,0,39,2231,26,0,0,0,0,0,1,0,0,0,81,0,41,2231,25,0,0,0,0,0,0,0
"06013323000",1802,0,0,0,0,0,0,1792,0,0,0,0,0,0,317,0,62,0,28,1390,6,0,0,68,0,29,1694,6,0,0,80,0,16,1701,6,1470,0,5,0,0,328,0,41,0,77,0,15,1657,6,0,0,68,0,15,1714,6,0,0,1,0,0,0,0,0,0,29,0,15,1753,6,0,0,0,0,0,0,0
"06013324001",1082,0,0,0,0,0,0,1081,0,0,0,0,0,0,196,0,43,12,20,809,7,0,0,47,12,39,978,6,0,0,64,12,25,984,6,912,0,13,1,2,173,1,13,0,66,10,31,973,5,1,0,66,12,32,987,5,2,0,0,0,0,0,0,0,0,65,12,33,987,5,0,0,0,0,0,0,0
"06013324002",1664,0,0,0,0,0,0,1664,0,0,0,0,0,0,231,0,63,1,165,1196,9,0,0,73,1,167,1405,12,0,0,209,1,36,1407,14,1443,0,15,1,2,200,6,26,0,204,1,39,1377,14,0,0,205,1,37,1407,17,0,0,1,0,0,1,0,0,0,204,1,35,1409,18,0,0,0,0,0,0,0
"06013325000",1875,0,0,0,0,0,0,1878,0,0,0,0,0,0,340,0,38,0,33,1457,16,0,0,41,0,34,1784,18,0,0,48,0,31,1791,19,1538,0,6,0,1,339,5,42,0,47,0,29,1743,22,1,0,48,0,29,1792,21,2,0,0,0,0,0,0,0,0,48,0,29,1792,21,0,0,0,0,0,0,0
"06013326000",1318,0,0,0,0,0,0,1318,0,0,0,0,0,0,218,0,8,0,15,1064,13,0,0,8,0,17,1273,14,0,0,8,0,17,1279,18,1057,0,3,0,1,256,5,23,0,8,0,15,1249,18,0,0,8,0,16,1280,18,0,0,0,0,0,0,0,0,0,8,0,17,1280,18,0,0,0,0,0,0,0
"06013327000",2171,0,0,0,0,0,0,2183,0,0,0,0,0,0,443,0,106,107,106,1444,3,0,0,124,116,108,1855,5,0,0,155,117,79,1875,7,1862,0,28,21,6,319,1,20,0,151,116,79,1857,8,1,0,154,115,79,1886,10,2,0,0,0,0,0,0,0,0,151,113,81,1899,10,0,0,0,0,0,0,0
"06013328000",495,0,0,0,0,0,0,490,0,0,0,0,0,0,64,0,188,0,30,205,12,0,0,209,0,31,246,13,0,0,218,0,24,243,15,427,0,33,0,2,39,1,7,0,213,0,24,243,14,1,0,217,0,24,243,17,1,0,0,0,0,0,0,0,0,216,0,25,243,18,0,0,0,0,0,0,0
"06013329000",2141,0,0,0,0,0,0,2137,0,0,0,0,0,0,438,0,32,0,38,1609,24,0,0,34,0,39,2033,26,0,0,35,0,38,2042,26,1775,0,6,0,1,357,2,23,0,38,0,38,2014,26,0,0,41,0,40,2042,26,0,0,0,0,0,0,0,0,0,41,0,40,2041,27,0,0,0,0,0,0,0
"06013330000",1997,0,0,0,0,0,0,1997,0,0,0,0,0,0,411,0,23,0,21,1542,0,0,0,24,0,25,1941,37,0,0,25,0,22,1985,4,1625,0,7,0,0,393,11,23,0,24,0,22,1935,25,0,0,24,0,22,1965,25,0,0,0,0,0,0,0,0,0,24,0,22,1969,21,0,0,0,0,0,0,0
"06013331000",2151,0,0,0,0,0,0,2208,0,0,0,0,0,0,452,0,67,0,39,1635,129,0,0,76,0,41,2069,123,0,0,88,0,28,2116,95,1853,0,16,0,3,421,34,39,0,88,0,27,2121,43,1,0,88,0,28,2168,43,6,0,0,0,0,1,0,0,0,88,0,28,2166,46,0,0,0,0,0,0,0
"06013332000",2615,0,0,0,0,0,0,2675,0,0,0,0,0,0,519,0,9,0,35,2100,11,0,0,9,0,35,2615,7,0,0,31,0,13,2623,7,2198,0,4,0,0,471,1,34,0,31,0,13,2577,7,8,0,31,0,14,2621,8,9,0,0,0,0,0,0,0,0,31,0,13,2623,7,0,0,0,0,0,0,0
"06013333101",1366,0,0,0,0,0,0,1344,0,0,0,0,0,0,292,0,13,0,15,1028,17,0,0,17,0,16,1307,47,0,0,22,0,11,1314,48,1147,0,1,0,1,239,7,17,0,22,0,11,1318,21,3,0,22,0,11,1341,21,3,0,0,0,0,1,0,0,0,22,0,11,1341,21,0,0,0,0,0,0,0
"06013333102",1199,0,0,0,0,1,0,1201,0,0,0,0,0,0,251,0,7,3,10,922,17,0,0,8,4,14,1301,14,0,0,13,4,9,1310,15,1085,0,3,1,0,260,4,33,0,11,4,9,1273,18,0,0,11,4,17,1302,19,1,0,0,0,0,1,0,0,0,11,4,10,1309,19,0,0,0,0,0,0,0
"06013333200",2106,0,0,0,0,0,0,2106,0,0,0,0,0,0,409,0,28,0,13,1650,6,0,0,30,0,14,2048,6,0,0,33,0,11,2057,6,1745,0,4,0,0,357,1,36,0,32,0,11,2014,6,0,0,33,0,11,2057,6,1,0,0,0,0,0,0,0,0,33,0,12,2056,6,0,0,0,0,0,0,0
"06013334001",1182,0,0,0,0,0,0,1177,0,0,0,0,0,0,255,0,10,1,23,880,14,0,0,14,1,23,1121,22,0,0,17,1,21,1122,22,961,0,5,0,0,216,15,18,0,16,1,22,1100,35,0,0,17,1,22,1122,35,0,0,0,0,0,0,0,0,0,16,1,23,1122,35,0,0,0,0,0,0,0
"06013334004",2501,0,0,0,0,0,0,2501,0,0,0,0,0,0,509,0,41,3,99,1838,21,0,0,43,3,101,2327,26,0,0,107,3,38,2340,23,2099,0,5,0,0,403,4,43,0,108,3,36,2289,20,1,0,108,3,38,2347,15,2,0,0,0,0,0,0,0,0,109,3,38,2346,15,0,0,0,0,0,0,0
"06013334006",1802,0,0,0,0,0,0,1805,0,0,0,0,0,0,311,0,4,0,66,1424,0,0,0,4,0,67,1726,0,0,0,55,0,16,1733,1,1492,0,0,0,1,312,0,40,0,55,0,16,1684,1,0,0,55,0,16,1733,1,0,0,0,0,0,0,0,0,0,55,0,16,1733,1,0,0,0,0,0,0,0
"06013334200",2505,0,0,0,0,1,0,2501,0,0,0,0,0,0,478,0,48,0,68,1861,57,0,0,49,0,80,2311,61,0,0,66,0,64,2326,77,1974,0,5,0,4,544,11,61,0,64,0,64,2277,63,0,0,66,0,64,2350,67,1,0,0,0,0,3,0,0,0,66,0,64,2349,69,0,0,0,0,0,0,0
"06013335000",1321,0,0,0,0,0,0,1321,0,0,0,0,0,0,282,0,31,0,71,931,6,0,0,42,0,72,1193,7,0,0,74,0,39,1201,7,1088,0,8,0,0,224,1,14,0,73,0,39,1186,7,1,0,73,0,39,1202,7,1,0,0,0,0,0,0,0,0,73,0,39,1202,7,0,0,0,0,0,0,0
"06013336101",467,0,0,0,0,2,0,466,0,0,0,0,0,0,108,0,26,0,20,330,2,0,0,30,1,21,471,3,0,0,37,1,13,474,5,395,0,4,0,0,128,3,11,0,37,1,13,455,5,0,0,37,1,13,474,5,0,0,0,0,0,2,0,0,0,37,1,13,474,5,0,0,0,0,0,0,0
"06013336102",936,0,0,0,0,0,0,936,0,0,0,0,0,0,214,0,18,1,29,668,6,0,0,18,2,29,877,6,0,0,44,3,3,931,6,789,0,3,0,0,192,3,12,0,43,3,4,917,6,0,0,44,3,4,930,6,1,0,0,0,0,0,0,0,0,44,3,3,931,6,0,0,0,0,0,0,0
"06013336201",942,0,0,0,0,0,0,944,0,0,0,0,0,0,250,0,2,1,9,699,9,0,0,2,1,9,960,4,0,0,3,1,7,966,4,793,0,0,0,0,188,0,15,0,3,1,7,945,4,0,0,3,1,7,966,4,0,0,0,0,0,0,0,0,0,3,1,7,966,4,0,0,0,0,0,0,0
"06013336202",581,0,0,0,0,0,0,581,0,0,0,0,0,0,114,0,50,1,12,400,4,0,0,52,1,13,508,4,0,0,57,1,7,511,5,461,0,16,0,2,100,2,9,0,57,1,8,502,5,0,0,57,1,8,511,5,0,0,0,0,0,0,0,0,0,57,1,7,512,5,0,0,0,0,0,0,0
"06013337100",1038,0,0,0,0,1,0,1034,0,0,0,0,0,0,207,0,0,1,29,772,31,0,0,0,1,41,969,108,0,0,11,1,30,996,84,881,0,5,0,2,190,44,22,0,11,1,28,1013,42,0,0,11,1,30,1042,39,0,0,0,0,0,3,0,0,0,11,1,30,1043,38,0,0,0,0,0,0,0
"06013337200",2331,0,0,0,0,0,0,2338,0,0,0,0,0,0,349,0,32,74,56,1831,8,0,0,33,79,60,2166,19,0,0,52,79,42,2191,13,2001,0,8,7,4,361,1,36,0,51,78,47,2151,12,1,0,52,78,48,2203,10,1,0,0,0,0,0,0,0,0,50,79,46,2210,11,0,0,0,0,0,0,0
