"geo_id","sqft_median","sqft_count","rooms_median","rooms_count","bedrms_median","bedrms_count","sqft_median_2012_sales","sqft_count_2012_sales","rooms_median_2012_sales","rooms_count_2012_sales","bedrms_median_2012_sales","bedrms_count_2012_sales"
"06085506603",1542.0,1351,7.0,1315,4.0,1315,1512.0,39,7.0,39,4.0,39
"06085506604",1387.5,2326,6.0,2250,3.0,2250,1433.0,73,6.0,73,3.0,73
"06085506605",1528.0,878,6.0,731,3.0,731,1502.0,29,6.0,27,3.0,27
"06085506606",1531.0,1028,6.0,869,3.0,869,1626.5,44,7.0,37,3.0,37
"06085506701",1502.0,1256,6.0,1253,3.0,1253,1575.0,37,7.0,37,3.0,37
"06085506702",1496.0,1534,6.0,1419,3.0,1419,1598.0,75,7.0,72,3.0,72
"06085506703",1565.0,1057,6.0,931,3.0,931,1636.0,45,6.0,40,3.0,40
"06085506801",1813.0,1794,7.0,1707,3.0,1707,1892.0,82,7.0,80,3.0,80
"06085506802",1425.0,1686,6.0,1614,3.0,1614,1300.0,58,6.0,58,3.0,58
"06085506803",1598.0,1919,7.0,1882,3.0,1882,1472.0,75,6.0,75,3.0,75
"06085506804",1640.0,1333,7.0,1311,3.0,1311,1588.0,72,7.0,70,3.0,70
"06085506900",2270.0,2411,8.0,2348,4.0,2348,2362.0,93,9.0,92,4.0,92
"06085507001",2006.0,2327,7.0,2229,3.0,2229,2000.5,144,7.0,143,3.0,143
"06085507002",2474.5,992,8.0,981,3.0,981,2672.5,36,9.0,36,3.5,36
"06085507100",1796.5,696,7.0,626,3.0,626,1670.0,27,7.0,25,3.0,25
"06085507203",1795.0,650,7.0,644,3.0,644,1895.0,45,7.0,44,3.0,44
"06085507205",2072.0,1887,8.0,1867,3.0,1856,1992.0,109,7.0,104,3.0,104
"06085507206",2816.0,960,9.0,959,4.0,959,3073.5,24,10.0,24,4.0,24
"06085507301",2886.5,2132,9.0,2128,4.0,2127,2842.0,104,9.0,104,4.0,104
"06085507302",3084.0,960,9.0,951,4.0,951,3099.0,51,9.0,51,4.0,51
"06085507401",2284.0,1939,9.0,1934,4.0,1934,2188.0,63,9.0,62,4.0,62
"06085507402",1873.0,1504,7.0,1505,3.0,1505,1899.0,68,8.0,68,3.0,68
"06085507500",2508.5,2014,9.0,2013,4.0,2013,2415.5,58,9.0,58,4.0,58
"06085507600",2752.0,2011,9.0,2011,4.0,2011,2771.0,80,9.0,80,4.0,80
"06085507701",1913.0,1281,8.0,1255,4.0,1255,1834.5,42,7.0,40,3.5,40
"06085507702",2135.0,2084,8.0,2083,4.0,2083,2255.0,54,9.0,54,4.0,54
"06085507703",2212.0,2131,8.0,1914,4.0,1914,2207.5,62,8.0,56,4.0,56
"06085507805",1666.0,1026,7.0,947,3.0,947,1361.0,36,5.0,33,2.0,33
"06085507806",2210.0,865,8.0,791,4.0,791,2126.0,25,7.0,23,3.0,23
"06085507807",1568.0,880,7.0,865,3.0,865,1265.0,29,6.0,29,3.0,29
"06085507808",1704.0,1665,7.0,1649,3.0,1649,1654.0,41,7.0,41,3.0,41
"06085507903",1607.0,1632,7.0,1632,4.0,1632,1561.0,45,7.0,45,3.0,45
"06085507904",1736.0,1115,7.0,1115,4.0,1115,1736.0,36,7.0,36,4.0,36
"06085507905",1422.0,1466,6.0,1397,3.0,1397,1328.0,49,6.0,46,3.0,46
"06085507906",1511.0,1439,7.0,1439,4.0,1439,1528.0,42,7.0,42,4.0,42
"06085508001",1512.0,2135,6.0,2068,3.0,2068,1374.0,69,6.0,67,3.0,67
"06085508003",1510.0,477,7.0,427,4.0,427,1594.0,12,7.0,11,3.0,11
"06085508004",1487.5,1446,6.0,1440,3.0,1440,1684.5,62,7.0,62,3.5,62
"06085508101",1644.0,1738,7.0,1677,3.0,1677,1606.0,53,6.5,52,3.0,52
"06085508102",1506.0,701,6.0,697,3.0,697,1350.0,23,6.0,23,3.0,23
"06085508202",1567.0,2144,7.0,2088,3.0,2088,1603.5,54,6.0,52,3.0,52
"06085508203",1762.0,1521,7.0,1420,4.0,1420,1751.0,49,7.5,46,4.0,46
"06085508204",1525.0,1266,6.0,1231,3.0,1231,1417.5,42,6.0,42,3.0,42
"06085508301",1859.0,1391,7.0,1390,4.0,1390,1768.0,46,7.0,46,4.0,46
"06085508303",1851.0,914,7.0,907,4.0,907,1874.0,22,7.0,22,4.0,22
"06085508304",1787.0,1317,7.0,1062,3.0,1062,1572.0,50,6.0,45,3.0,45
"06085508401",1499.0,1961,6.0,1929,3.0,1929,1644.0,59,6.0,58,3.0,58
"06085508403",1755.0,1031,7.0,1028,4.0,1028,1755.0,36,7.0,36,4.0,36
"06085508404",1811.0,1659,7.0,1591,3.0,1600,1682.0,70,7.0,68,3.0,68
"06085508503",1552.0,1061,6.0,920,3.0,919,1353.0,39,5.0,39,3.0,39
"06085508504",1622.0,708,6.0,616,3.0,616,1560.0,29,6.0,27,3.0,27
"06085508505",1488.0,1286,7.0,1214,3.0,1214,1440.0,42,6.0,40,3.0,40
"06085508507",983.0,548,5.0,514,2.0,514,983.0,42,5.0,39,2.0,39
"06085508508",1691.0,822,7.0,739,3.0,739,1794.0,27,8.0,20,4.0,20
"06085508601",1417.0,1190,6.0,1078,3.0,1078,1509.5,36,6.0,30,3.0,30
"06085508602",1444.5,836,6.0,734,3.0,731,1318.5,36,6.0,32,2.0,32
"06085508703",1489.0,1697,6.0,1530,3.0,1530,1289.0,73,6.0,65,3.0,65
"06085508704",1436.0,1036,6.0,937,3.0,945,1322.0,66,6.0,62,3.0,64
"06085508800",1182.0,591,5.0,494,3.0,492,1290.0,12,6.0,11,3.0,11
"06085508900",1250.0,1132,6.0,985,3.0,985,1250.0,43,6.0,37,3.0,37
"06085509000",1134.0,1666,5.0,1587,3.0,1587,1133.0,64,5.0,64,3.0,64
"06085509102",1348.0,931,5.0,922,2.0,922,1332.0,36,5.0,36,2.0,36
"06085509105",1703.0,1097,7.0,908,3.0,908,1591.0,78,8.0,73,3.0,73
"06085509106",1728.0,746,7.0,613,3.0,613,1961.5,34,7.0,19,3.0,19
"06085509107",3480.5,180,6.0,55,3.0,55,10336.5,12,5.5,4,3.0,4
"06085509108",1215.5,998,5.0,846,3.0,846,1612.0,35,6.0,33,2.0,33
"06085509109",1369.0,1352,6.0,1252,3.0,1252,1288.0,61,6.0,59,2.0,59
"06085509201",1183.0,1314,5.0,1275,2.0,1275,1287.0,56,5.0,55,2.0,55
"06085509202",1318.0,1312,6.0,1273,3.0,1273,1417.0,50,7.0,49,3.0,49
"06085509302",1280.0,985,7.0,958,3.0,958,1216.0,43,7.0,39,3.0,39
"06085509303",1407.0,636,6.0,560,2.0,560,1400.5,34,5.0,30,2.0,30
"06085509304",1352.0,733,5.0,660,2.0,660,1566.0,50,7.0,44,3.0,44
"06085509401",1371.0,467,6.0,429,2.0,420,1456.0,15,6.0,13,2.0,13
"06085509403",935.0,408,4.0,355,2.0,355,935.0,28,4.0,26,2.0,26
"06085509404",1240.0,1309,6.0,1258,2.0,1258,1206.0,61,5.0,59,2.0,59
"06085509500",1596.0,801,6.0,558,3.0,558,1550.5,44,6.0,33,3.0,33
"06085509600",1534.0,642,6.0,550,3.0,550,1735.0,53,7.0,47,3.0,47
"06085509700",1482.0,805,6.0,692,3.0,692,1430.0,33,6.0,29,3.0,29
"06085509801",1608.5,1600,6.0,1492,3.0,1492,1379.0,56,6.0,56,3.0,56
"06085509802",1543.0,846,6.0,785,3.0,785,1504.0,45,6.0,38,3.0,38
"06085509901",1972.0,688,7.0,647,3.0,647,1907.0,23,7.0,21,3.0,21
"06085509902",2193.0,1437,9.0,1413,4.0,1413,2498.0,89,9.0,87,4.0,87
"06085510001",2207.5,2102,8.0,2102,4.0,2102,2172.5,76,8.0,76,3.5,76
"06085510002",2182.0,1253,8.0,1205,4.0,1205,2271.0,45,8.0,44,4.0,44
"06085510100",2297.0,1112,8.0,1112,4.0,1112,2128.0,36,8.0,36,4.0,36
"06085510200",2317.0,1502,8.0,1501,4.0,1501,2454.0,59,9.0,59,4.0,59
"06085510300",2015.0,1563,7.0,1535,3.0,1533,1840.0,75,7.0,74,3.0,74
"06085510400",2172.0,1099,8.0,1096,3.0,1096,1935.0,45,7.0,45,3.0,45
"06085510500",2327.0,1684,8.0,1682,3.0,1682,2089.0,74,8.0,73,3.0,73
"06085510600",1778.0,1707,7.0,1682,3.0,1682,1906.0,75,7.0,74,3.0,74
"06085510700",1534.0,1189,6.0,1108,3.0,1108,1487.0,56,6.0,50,3.0,50
"06085510801",1659.0,1943,7.0,1936,3.0,1936,1589.5,74,6.0,74,3.0,74
"06085510802",1765.0,652,8.0,628,3.0,628,1688.0,13,7.0,13,3.0,13
"06085510803",1528.0,713,6.0,707,3.0,707,1592.0,27,8.0,27,3.0,27
"06085510900",1764.0,1575,7.0,1455,3.0,1455,1781.0,50,7.0,47,3.0,47
"06085511000",1550.5,1902,7.0,1849,3.0,1849,1484.5,66,6.0,66,3.0,66
"06085511100",1851.5,1944,7.0,1944,3.0,1944,1826.0,72,7.0,72,3.0,72
"06085511200",2324.0,1665,8.0,1641,4.0,1641,2221.0,79,8.0,77,4.0,77
"06085511301",1885.5,972,7.0,858,3.0,857,1786.5,52,7.0,47,2.0,47
"06085511302",1494.0,995,5.0,820,2.0,817,1632.5,60,5.5,50,2.0,50
"06085511400",2396.5,1280,8.0,1238,4.0,1238,2435.0,55,8.0,54,4.0,54
"06085511500",1828.0,2200,7.0,2073,3.0,2070,1542.0,59,5.5,54,2.0,54
"06085511608",2131.0,13,7.0,13,3.0,13,"",0,"",0,"",0
"06085511609",46970.0,7,"",0,"",0,"",0,"",0,"",0
"06085511701",3212.0,1463,10.0,1462,4.0,1462,2955.0,58,9.0,58,4.0,58
"06085511702",2615.0,979,9.0,979,4.0,979,2532.0,43,8.0,43,4.0,43
"06085511704",3518.5,1660,10.0,1660,4.0,1660,3903.0,59,11.0,59,4.0,59
"06085511705",2120.0,308,8.0,308,4.0,308,2586.0,14,9.0,14,4.0,14
"06085511707",2500.5,1082,8.0,1081,3.0,1079,2931.0,40,9.5,40,4.0,40
"06085511800",1605.0,1356,6.0,1348,3.0,1346,1770.0,55,6.0,54,3.0,54
"06085511905",2007.5,1054,8.0,1033,4.0,1033,2009.0,35,8.0,35,4.0,35
"06085511907",1920.0,1343,8.0,1343,4.0,1343,1782.0,51,8.0,51,4.0,51
"06085511909",2498.0,2684,10.0,2682,4.0,2681,2450.0,94,9.0,93,4.0,92
"06085511910",2470.5,1062,9.0,1062,4.0,1062,2479.0,46,9.0,46,4.0,46
"06085511911",2044.0,1637,8.0,1633,3.0,1633,1351.0,64,6.5,64,3.0,64
"06085511912",2240.0,1728,9.0,1727,4.0,1727,2265.0,47,10.0,47,4.0,47
"06085511913",2013.0,1437,10.0,1437,4.0,1437,2013.0,39,9.0,39,4.0,39
"06085511914",2176.0,1936,9.0,1900,4.0,1900,2220.0,61,9.0,60,4.0,60
"06085511915",1420.0,646,6.0,511,3.0,511,1318.0,26,5.0,24,3.0,24
"06085511916",1617.0,1378,7.0,1367,3.0,1367,1700.0,59,7.0,59,4.0,59
"06085512001",1879.0,2041,9.0,2040,4.0,2039,2018.0,99,9.0,99,4.0,99
"06085512005",1710.0,2049,8.0,1994,4.0,1994,1640.0,79,7.0,77,3.0,77
"06085512017",1458.0,1746,7.0,1672,3.0,1672,1386.0,78,7.0,77,3.0,77
"06085512019",1581.0,1129,7.0,1127,4.0,1127,1466.0,44,7.0,44,4.0,44
"06085512020",1581.0,624,7.0,615,4.0,615,1741.0,28,7.5,26,4.0,26
"06085512021",1468.0,1735,7.0,1734,3.0,1734,1313.0,82,6.0,82,3.0,82
"06085512022",1641.0,488,7.0,483,3.0,483,1399.0,20,7.0,20,3.0,20
"06085512023",959.0,1835,4.0,1807,2.0,1807,959.0,129,4.0,127,2.0,127
"06085512024",1545.0,1110,7.0,1094,3.0,1094,1496.0,58,7.0,55,3.0,55
"06085512025",2084.0,956,9.0,956,4.0,956,2084.0,35,8.0,35,4.0,35
"06085512026",1260.0,1331,6.0,1330,3.0,1330,1156.0,58,6.0,58,3.0,58
"06085512027",1520.0,776,7.0,736,4.0,736,1321.0,37,6.0,35,3.0,35
"06085512029",1543.0,2270,7.0,2241,3.0,2241,1400.0,109,7.0,109,3.0,109
"06085512030",1826.0,980,7.0,980,4.0,980,1695.0,33,7.0,33,4.0,33
"06085512031",1617.0,1361,7.0,1327,4.0,1327,1541.0,47,7.0,45,4.0,45
"06085512032",1392.0,1033,7.0,1033,4.0,1033,1620.0,31,7.0,31,4.0,31
"06085512033",1722.0,1691,8.0,1688,4.0,1687,1652.0,79,7.0,79,4.0,79
"06085512034",1528.5,1044,7.0,1044,3.0,1044,1619.0,54,6.0,54,3.0,54
"06085512035",1743.0,1295,8.0,1294,4.0,1294,1722.0,57,8.0,57,4.0,57
"06085512036",1683.0,815,7.0,813,4.0,813,1561.0,34,7.0,34,3.5,34
"06085512037",1495.0,983,7.0,983,4.0,983,1495.0,38,7.0,38,3.5,38
"06085512038",1129.0,506,6.0,506,3.0,506,1093.0,33,5.0,33,2.0,33
"06085512039",1488.0,1063,7.0,1062,4.0,1062,1474.0,55,7.0,55,4.0,55
"06085512042",1732.0,560,7.0,557,4.0,557,1732.0,25,7.0,25,4.0,25
"06085512043",1346.0,703,6.0,537,3.0,537,1300.0,31,6.0,25,3.0,25
"06085512045",1467.0,1823,7.0,1809,3.0,1809,1463.0,60,6.5,60,4.0,60
"06085512047",1576.0,1659,7.0,1601,4.0,1601,1676.0,59,8.0,56,4.0,56
"06085512052",1056.0,791,5.0,708,2.0,708,1002.0,43,5.0,39,2.0,39
"06085512053",1321.0,1562,6.0,1550,3.0,1550,903.0,66,4.0,66,2.0,66
"06085512100",2436.5,242,9.0,240,4.0,240,3028.0,9,9.0,9,4.0,9
"06085512200",2808.0,1137,9.0,1133,4.0,1131,3322.0,74,10.0,74,4.0,74
"06085512305",2680.0,1179,9.0,1143,4.0,1145,2651.0,75,9.0,73,4.0,73
"06085512307",2138.0,1745,8.0,1723,4.0,1723,1909.0,90,8.0,89,3.0,89
"06085512308",2397.0,2351,9.0,2348,4.0,2346,2411.5,138,9.0,138,4.0,138
"06085512309",2160.0,1568,9.0,1566,4.0,1566,2123.0,78,8.0,78,4.0,78
"06085512310",1829.0,692,7.0,657,3.0,656,2168.0,42,8.0,42,3.0,42
"06085512311",1929.0,748,8.0,744,4.0,744,1753.5,64,7.0,64,3.0,64
"06085512312",1621.0,966,7.0,942,3.0,942,1613.0,61,6.0,60,3.0,60
"06085512313",1877.0,625,8.0,553,3.0,552,1954.0,30,8.5,26,3.0,26
"06085512314",1692.0,1392,7.0,1289,3.0,1288,1692.0,67,7.0,64,3.0,64
"06085512401",2087.0,935,8.0,925,3.0,925,2402.0,43,8.0,43,3.0,43
"06085512402",2178.5,1112,8.0,1103,4.0,1103,2112.0,53,8.0,53,4.0,53
"06085512503",2221.0,2713,9.0,2706,4.0,2705,2402.0,264,9.0,264,4.0,264
"06085512505",1588.0,1512,7.0,1459,4.0,1459,1570.0,83,7.0,80,3.0,80
"06085512506",1463.0,1341,6.0,1294,3.0,1294,1244.5,132,6.0,127,3.0,127
"06085512508",1761.0,1939,7.0,1818,3.0,1818,1684.0,96,7.0,91,3.0,91
"06085512509",2085.0,874,8.5,836,4.0,836,2044.0,55,8.0,52,4.0,52
"06085512510",1899.0,1673,8.0,1622,4.0,1625,2619.5,120,9.0,120,4.0,120
"06085512602",2000.0,297,7.0,295,3.0,295,1826.0,16,7.0,16,3.0,16
"06085512603",1406.0,458,6.0,362,3.0,361,1280.0,28,6.0,24,3.0,24
"06085512604",1256.0,695,6.0,639,3.0,638,1348.0,30,6.0,29,3.0,29
"06085513000",2300.0,41,7.0,40,3.0,40,"",0,"",0,"",0
"06085513500",2563.0,16,8.0,16,3.5,16,2954.0,3,9.0,3,3.0,3
"06085613200",2196.0,1,9.0,1,3.0,1,"",0,"",0,"",0
"06095011300","",0,"",0,"",0,"",0,"",0,"",0
"06095201004",1449.0,53,7.0,53,3.0,53,1248.0,4,7.0,4,2.5,4
"06095201005",1400.0,37,7.0,37,3.0,37,1421.0,2,7.0,2,3.5,2
"06095201007",1280.0,41,6.0,41,3.0,41,"",0,"",0,"",0
"06095250103",1846.0,1262,8.0,1219,3.0,1223,1670.0,78,8.0,74,3.0,74
"06095250104",1752.0,677,8.0,654,4.0,676,1909.0,30,9.0,30,4.0,30
"06095250105",1927.0,2263,9.0,1982,4.0,2260,2069.0,133,9.0,115,4.0,133
"06095250106",2417.0,1462,10.0,1205,4.0,1462,2405.5,108,10.0,85,4.0,108
"06095250200",1150.0,1105,5.0,1062,3.0,1065,1259.0,71,5.0,65,3.0,67
"06095250300",1069.0,1111,4.0,1098,3.0,1102,1054.0,73,4.0,71,3.0,72
"06095250400",1074.5,1128,4.0,1083,2.0,1094,1103.0,76,4.0,72,2.0,73
"06095250501",1266.0,723,5.0,704,3.0,717,1144.0,37,4.5,34,3.0,35
"06095250502",1639.0,1117,8.0,1097,3.0,1097,1634.0,70,8.0,69,3.0,69
"06095250601",1156.0,1511,6.0,1449,3.0,1491,1214.0,86,5.0,82,3.0,86
"06095250604",1656.0,1505,8.0,1473,3.0,1503,1657.0,114,8.0,112,3.0,114
"06095250605",1802.0,1518,9.0,1362,4.0,1518,1818.0,81,9.0,81,4.0,81
"06095250701",1217.5,574,5.0,500,3.0,516,1210.5,38,5.0,32,3.0,34
"06095250801",1808.0,752,7.0,453,3.0,743,2174.0,69,7.0,30,3.0,69
"06095250900",1337.0,291,5.0,179,2.0,211,1352.0,18,4.0,9,1.0,13
"06095251000",1682.0,621,5.0,446,3.0,489,1434.0,44,4.0,29,2.0,32
"06095251100",1180.0,901,4.0,794,2.0,829,1215.0,58,4.0,50,2.0,52
"06095251200",1170.0,925,4.0,857,2.0,884,1197.0,64,4.0,58,2.0,59
"06095251300",1506.0,1195,5.0,1178,3.0,1185,1562.0,75,5.0,75,3.0,75
"06095251400",1386.0,1731,6.0,1683,3.0,1684,1333.0,110,6.0,107,3.0,107
"06095251500",1270.5,826,4.0,660,2.0,687,1312.0,65,4.0,49,2.0,53
"06095251600",1445.0,509,4.0,330,2.0,377,1610.0,36,4.5,18,3.0,19
"06095251701",1221.0,853,5.0,728,3.0,756,1386.0,55,5.0,45,3.0,49
"06095251702",988.0,1019,5.0,842,3.0,1016,988.0,116,4.0,92,3.0,116
"06095251802",1051.0,170,4.0,160,2.0,163,1164.0,10,4.0,9,3.0,9
"06095251803",1285.0,1408,6.0,1407,3.0,1407,1290.0,86,6.0,86,3.0,86
"06095251804",1441.0,1010,7.0,1010,4.0,1010,1441.0,51,7.0,51,3.0,51
"06095251901",1216.0,1620,6.0,1418,3.0,1600,1104.0,134,6.0,100,3.0,133
"06095251902",1323.5,1684,7.0,1681,3.0,1683,1320.0,109,7.0,109,3.0,109
"06095251903",1511.0,1641,7.0,1640,3.0,1641,1522.0,107,7.0,107,3.0,107
"06095252000",1688.0,1377,7.0,1237,3.0,1318,1520.0,53,7.0,44,3.0,53
"06095252102",1464.0,1285,6.0,1190,3.0,1226,1398.5,62,6.0,58,2.0,58
"06095252103",1879.0,1580,9.0,1510,4.0,1579,1975.0,75,9.0,70,4.0,75
"06095252104",2498.0,1790,9.0,1275,4.0,1790,2560.0,123,9.0,53,4.0,123
"06095252105",1663.0,1340,6.0,1340,3.0,1340,1346.0,73,5.0,73,2.0,73
"06095252106",1735.0,1319,8.0,1318,3.0,1318,1735.0,71,8.0,71,3.0,71
"06095252107",1724.0,1206,8.0,1202,3.0,1203,1667.0,54,8.0,54,3.0,54
"06095252108",1579.0,1135,7.0,1107,3.0,1133,1394.0,47,5.0,44,3.0,46
"06095252201",2308.0,3155,9.0,2325,4.0,3152,2266.5,192,9.0,115,4.0,191
"06095252202",1816.0,3380,9.0,2810,4.0,3379,2000.0,231,9.0,148,4.0,231
"06095252305",1960.5,1422,9.0,1348,4.0,1421,2210.0,73,10.0,67,4.0,73
"06095252306",1844.0,1203,8.0,1198,3.0,1203,1927.5,54,8.5,54,4.0,54
"06095252310",2780.0,1115,10.0,823,4.0,1114,3001.0,62,10.0,44,4.0,62
"06095252311",2551.0,1359,10.0,1279,4.0,1358,2710.0,68,10.0,61,4.0,68
"06095252312",1697.0,831,7.0,829,4.0,830,1674.0,47,7.0,47,3.0,47
"06095252313",2127.0,1488,9.0,1026,4.0,1487,2583.5,164,9.0,55,4.0,164
"06095252314",1474.0,1255,7.0,1254,4.0,1254,1525.0,53,7.0,53,4.0,53
"06095252315",2048.0,1377,9.0,1376,4.0,1376,2253.0,46,9.0,46,4.0,46
"06095252316",1603.0,1067,7.0,1067,3.0,1067,1585.0,53,7.0,53,3.0,53
"06095252317",2109.0,2310,8.0,1213,4.0,2309,2127.0,267,8.0,76,4.0,267
"06095252401",1140.0,1263,5.0,1253,3.0,1254,1156.0,78,5.0,76,3.0,77
"06095252402",1248.0,1210,6.0,1182,3.0,1186,1235.0,64,6.0,63,3.0,64
"06095252501",1220.0,611,5.0,548,3.0,547,1100.0,37,5.0,37,3.0,37
"06095252502",1185.0,309,4.0,253,2.0,269,1070.0,12,5.0,11,2.0,11
"06095252604",1385.0,728,6.0,668,3.0,668,1385.0,30,6.5,30,3.0,29
"06095252605",1410.0,777,6.0,716,3.0,709,1406.5,40,6.0,39,3.0,38
"06095252606",1287.0,1007,6.0,870,3.0,979,1333.0,59,6.0,44,3.0,58
"06095252607",1237.5,640,5.0,596,3.0,617,1304.0,29,5.0,25,3.0,28
"06095252608",1280.0,888,6.0,876,3.0,878,1114.0,53,5.0,52,3.0,53
"06095252610",1456.0,1030,8.0,1028,4.0,1028,1438.0,47,7.0,47,3.0,47
"06095252611",1176.0,1006,6.0,990,3.0,993,1196.0,67,6.0,67,3.0,67
"06095252702",1856.0,1909,8.0,1777,3.0,1896,1856.0,110,8.0,98,3.0,109
"06095252703",1476.0,1182,7.0,1162,3.0,1182,1498.0,90,7.0,90,3.0,90
"06095252704",1440.0,1191,8.0,1188,4.0,1189,1386.0,60,8.0,60,4.0,60
"06095252705",1492.0,1898,7.0,1898,3.0,1898,1532.0,113,7.0,113,3.0,113
"06095252706",1580.0,1232,6.0,839,3.0,1232,1775.0,105,6.5,64,3.0,105
"06095252707",1563.0,1009,7.0,962,3.0,1006,1588.0,48,7.0,46,3.0,47
"06095252801",2907.0,1,8.0,1,3.0,1,"",0,"",0,"",0
"06095252903",2291.0,1345,8.0,1202,3.0,1345,2405.0,56,9.0,48,3.0,56
"06095252904",1925.0,1461,7.0,825,3.0,1458,2237.0,153,6.0,39,4.0,153
"06095252908",1799.0,839,8.0,819,4.0,819,1799.0,44,8.0,42,4.0,42
"06095252909",1533.0,1107,7.0,1101,3.0,1103,1533.0,69,7.0,69,3.0,69
"06095252910",1634.0,1825,8.0,1825,4.0,1825,1602.0,111,8.0,111,3.0,111
"06095252911",1323.0,1890,6.0,1856,2.0,1882,1300.0,144,5.0,139,2.0,144
"06095252912",2110.0,1829,10.0,1774,4.0,1829,2142.5,80,10.0,76,4.0,80
"06095252913",1604.0,1715,8.0,1700,3.0,1714,1604.0,80,7.5,80,3.0,80
"06095252914",1534.0,1658,6.0,1299,3.0,1658,1671.0,105,6.0,73,3.0,105
"06095252915",2179.0,1336,9.0,895,4.0,1336,1981.0,109,10.0,47,4.0,109
"06095253101",1404.0,1697,6.0,1642,3.0,1657,1372.0,69,6.0,64,3.0,66
"06095253105",1402.0,1026,6.0,1017,3.0,1019,1402.0,74,6.0,73,3.0,74
"06095253106",1341.0,961,6.0,915,3.0,957,1341.0,47,6.0,41,3.0,47
"06095253107",1318.0,1420,6.0,1326,3.0,1405,1324.0,83,6.0,82,3.0,83
"06095253108",1512.5,1062,7.0,838,3.0,1047,1414.0,69,7.0,61,3.0,68
"06095253201",1851.0,1807,8.0,1792,4.0,1807,1950.0,76,9.0,73,4.0,76
"06095253203",1304.0,1335,6.0,1237,3.0,1302,1294.0,69,6.0,67,3.0,69
"06095253204",2003.0,1778,9.0,1598,4.0,1693,1978.0,86,9.0,79,4.0,85
"06095253205",1708.0,850,8.0,802,3.0,802,1640.0,55,8.0,54,3.0,54
"06095253206",1952.0,1013,9.0,812,3.0,1013,2105.5,68,9.0,47,4.0,68
"06095253300",2003.0,302,7.0,240,3.0,301,2015.0,16,8.0,11,4.0,16
"06095253402",1488.0,1737,6.0,1407,3.0,1695,1476.0,87,6.0,66,3.0,86
"06095253403",1757.0,1592,8.0,1522,4.0,1592,1826.0,84,8.0,80,4.0,84
"06095253404",1790.5,1708,8.0,1526,3.0,1665,884.0,179,8.0,69,2.0,176
"06095253500",1617.0,3866,6.0,2622,2.0,3827,1673.0,252,6.0,148,2.0,250
"06095327000","",0,"",0,"",0,"",0,"",0,"",0
"06097150100",1720.0,725,5.0,719,3.0,723,1855.0,27,5.0,27,3.0,27
"06097150202",1464.0,1878,5.0,1858,3.0,1872,1480.0,88,5.0,88,3.0,88
"06097150203",1627.5,1170,6.0,1164,3.0,1166,1665.0,56,6.0,55,3.0,56
"06097150204",1699.0,1279,6.0,1277,3.0,1278,1832.5,46,6.0,46,3.0,46
"06097150303",1538.0,1831,5.0,1807,2.0,1830,1577.0,98,5.0,98,2.0,98
"06097150304",1396.0,1795,5.0,1782,3.0,1783,1346.0,79,5.0,78,3.0,78
"06097150305",1366.0,960,5.0,926,3.0,941,1312.0,46,5.0,45,3.0,45
"06097150306",1304.0,1197,5.0,1188,2.0,1192,1238.0,54,5.0,54,2.0,54
"06097150500",1638.0,1693,5.0,1685,3.0,1684,1607.0,69,5.0,69,3.0,69
"06097150601",1464.0,1140,6.0,1141,4.0,1141,1384.0,44,5.5,44,4.0,44
"06097150602",1498.0,1523,6.0,1524,4.0,1524,1410.0,61,5.0,61,3.0,61
"06097150603",1492.0,2027,5.0,2026,3.0,2026,1486.0,76,5.0,76,3.0,76
"06097150607",2056.0,1516,8.0,1499,4.0,1499,1943.0,76,7.0,75,3.0,75
"06097150609",1503.0,1073,6.0,1005,3.0,1079,1352.0,44,5.5,44,3.0,44
"06097150610",1548.0,1324,7.0,1321,3.0,1324,1467.0,54,7.0,54,3.0,54
"06097150611",2021.0,780,7.0,780,3.0,780,1930.0,39,7.0,39,3.0,39
"06097150612",1903.0,1122,7.0,1118,3.0,1121,1649.0,41,6.0,40,3.0,41
"06097150701",1232.0,1231,5.0,1225,3.0,1231,1232.0,43,5.0,42,2.0,43
"06097150702",1971.0,1540,7.0,1536,3.0,1536,1908.0,52,6.0,52,3.0,52
"06097150800",1609.0,1420,6.0,1410,3.0,1415,1918.5,52,6.0,52,3.0,52
"06097150901",1186.0,1207,5.0,1203,3.0,1207,1255.0,54,5.0,53,3.0,54
"06097150902",1634.0,1146,6.0,1145,3.0,1146,1623.0,48,5.0,48,3.0,48
"06097151000",1789.0,980,6.0,947,3.0,947,1667.0,33,6.0,30,3.0,30
"06097151100",1898.0,975,6.0,971,3.0,971,2078.5,28,7.0,28,3.0,28
"06097151201",1640.0,1062,6.0,1006,3.0,1053,1816.0,43,6.0,42,3.0,42
"06097151203",1344.0,1451,5.0,1443,3.0,1444,1277.5,74,5.0,73,3.0,74
"06097151204",1414.0,1011,5.0,995,3.0,997,1336.0,45,5.0,45,3.0,45
"06097151301",1299.0,980,5.0,987,3.0,989,1240.0,36,5.0,36,3.0,36
"06097151305",1200.0,905,5.0,902,3.0,903,1299.5,50,5.0,49,3.0,49
"06097151306",1398.0,1035,5.0,1027,2.0,1031,1182.0,61,5.0,61,2.0,61
"06097151307",1685.0,1832,6.0,1830,3.0,1830,1594.0,84,6.0,84,3.0,84
"06097151308",1921.0,1033,7.0,1030,4.0,1031,1919.0,27,7.0,27,3.0,27
