"geo_id","1988_price_sqft","1988_count","1989_price_sqft","1989_count","1990_price_sqft","1990_count","1991_price_sqft","1991_count","1992_price_sqft","1992_count","1993_price_sqft","1993_count","1994_price_sqft","1994_count","1995_price_sqft","1995_count","1996_price_sqft","1996_count","1997_price_sqft","1997_count","1998_price_sqft","1998_count","1999_price_sqft","1999_count","2000_price_sqft","2000_count","2001_price_sqft","2001_count","2002_price_sqft","2002_count","2003_price_sqft","2003_count","2004_price_sqft","2004_count","2005_price_sqft","2005_count","2006_price_sqft","2006_count","2007_price_sqft","2007_count","2008_price_sqft","2008_count","2009_price_sqft","2009_count","2010_price_sqft","2010_count","2011_price_sqft","2011_count","2012_price_sqft","2012_count","2013_price_sqft","2013_count","2014_price_sqft","2014_count"
"06081607100","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,680.59,2,644.4,1,"",0,"",0,410.39,1,"",0,"",0,423.17,1,"",0
"06081607200",298.65,8,287.13,14,325.73,8,312.15,6,204.85,5,189.35,2,200.9,4,214.17,3,236.2,8,244.58,7,288.79,11,302.66,2,372.43,9,464.92,4,445.64,4,375.02,8,458.41,6,523.88,13,461.09,4,499.37,11,"",0,330.62,4,389.29,3,"",0,390.2,4,464.71,6,439.86,1
"06081607300","",0,103.52,2,223.15,3,"",0,"",0,"",0,"",0,"",0,"",0,217.48,2,"",0,"",0,"",0,"",0,165.29,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"06081607400",287.83,48,350.6,26,380.04,17,333.25,23,325.39,15,263.24,63,267.13,25,255.85,18,283.77,41,313.26,61,324.08,53,356.02,39,456.86,29,482.51,27,479.56,44,459.91,32,544.44,43,586.64,46,591.15,35,565.43,36,455.04,6,425.21,22,445.27,18,"",0,409.69,28,507.48,32,558.2,16
"06081607500","",0,271.0,3,379.17,6,275.83,2,179.55,2,348.88,5,311.46,12,280.0,3,286.44,6,280.07,8,333.75,4,359.99,6,468.68,6,490.95,10,499.32,5,513.0,4,599.76,16,686.64,6,588.47,19,641.17,13,581.56,1,493.7,9,417.01,7,"",0,381.23,13,589.71,7,647.87,1
"06081607600",205.2,1,209.37,1,"",0,"",0,"",0,49.71,1,"",0,148.85,4,148.12,3,209.54,2,214.05,4,234.19,1,240.14,1,364.23,2,322.1,4,323.06,1,343.36,6,489.66,3,282.8,7,250.15,6,"",0,287.68,5,"",0,"",0,324.65,1,343.16,1,311.7,1
"06081607701",317.13,5,357.85,8,359.68,2,304.63,3,291.23,3,205.2,2,216.26,2,242.67,3,195.91,1,252.33,3,284.82,5,261.54,4,774.15,1,410.26,3,484.34,18,513.89,3,601.02,11,668.13,8,611.7,5,628.67,5,504.01,2,401.8,10,411.88,3,"",0,308.15,9,503.84,10,602.41,9
"06081607800","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,262.22,1,"",0,"",0,"",0,362.35,1,"",0,1223.32,1,448.86,1,"",0,"",0,607.25,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"06081607900",336.31,131,401.95,92,389.19,51,354.42,72,334.36,68,314.15,42,293.63,60,282.16,36,281.15,53,314.38,71,349.03,75,391.93,60,487.82,42,475.98,40,493.12,66,502.47,78,543.1,61,667.44,65,617.63,73,609.0,45,517.52,9,466.82,31,447.6,30,"",0,417.68,44,536.97,56,569.57,25
"06081608001",239.03,46,318.08,52,303.33,17,274.2,24,240.7,31,235.44,22,233.49,18,217.59,22,212.39,31,246.85,46,274.36,39,303.66,42,412.5,39,411.52,23,387.84,34,375.51,46,455.6,45,525.27,40,493.2,30,483.15,20,421.29,2,404.8,17,390.02,17,"",0,343.7,14,444.6,37,520.8,16
