"geo_id","","A","C","I","M","R","V","ADAI","AFAR","ALIV","AMSC","AORC","APAS","APOU","ATIM","AVIN","CAUT","CCEM","CCOM","CDEP","CEAT","CFIN","CFOO","CHOS","CHOT","CLAU","CMED","CMOB","CMSC","CNUR","COFF","CPAR","CSER","CSHO","CSTO","CVET","IFOO","IHEA","ILIG","ILUM","IMIN","IMSC","IPET","IPUB","IWAR","IWIN","MBOW","MCLU","MCMN","MGOL","MGOV","MMAR","MMSC","MNAT","MREC","MREL","MROA","MSCH","MTHE","MTRA","MUTI","RAPT","RCON","RCOO","RDUP","RMFD","RMOB","RMSC","RQUA","RSFR","RTIM","RTRI","VAGR","VCOM","VIND","VMSC","VRES","VWAS"
"06013302005",15,3,42,9,43,1752,51,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,9,0,2,0,6,8,9,0,0,0,4,0,0,3,0,2,0,0,0,1,0,0,37,0,0,0,0,5,0,0,0,0,0,7,12,0,0,2,46,6,1,1678,0,0,0,9,6,10,26,0
"06013302006",1,1,4,4,34,1280,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1278,0,0,0,1,13,2,2,0
"06013302007",0,7,52,1,49,1910,340,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,11,0,4,4,7,0,21,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,37,0,0,0,0,3,2,5,0,0,0,2,0,0,8,4,21,9,0,1866,0,0,0,17,0,6,317,0
"06013302008",192,65,31,1,48,2084,49,0,20,0,0,45,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,13,0,1,0,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,40,0,0,0,0,3,2,1,0,0,0,1,0,0,5,1,9,144,0,1924,0,0,0,10,0,12,27,0
"06013302009",18,3,39,0,63,1830,303,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,0,0,0,1,0,0,0,1,45,0,0,0,0,3,0,1781,0,0,0,2,0,5,296,0
"06013302010",51,1,3,0,42,3333,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,2,2,1,4,0,0,0,0,0,0,0,0,1,21,0,3311,0,0,0,7,0,6,74,0
"06013303102",40,6,81,9,106,2176,353,0,0,0,0,6,0,0,0,0,4,0,0,0,3,0,1,0,1,0,2,0,26,0,22,0,8,0,14,0,0,0,6,0,0,1,0,2,0,0,0,1,0,0,100,0,1,0,0,3,1,0,0,0,0,3,120,0,3,0,1,18,3,2028,0,0,0,21,2,12,318,0
"06013303103",117,170,173,24,165,3057,738,0,4,0,2,164,0,0,0,0,1,2,0,0,8,3,2,1,4,0,6,0,55,0,17,7,22,8,37,0,0,0,2,0,0,20,0,2,0,0,1,2,0,0,139,0,4,0,1,7,4,4,1,0,2,12,162,0,4,8,13,276,7,2570,0,5,0,39,7,31,661,0
"06013303201",6,13,35,1,109,2905,133,0,10,0,0,3,0,0,0,0,0,0,0,0,2,1,0,2,0,0,5,0,1,0,1,1,3,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,100,0,0,0,1,1,0,3,0,0,0,1,15,0,0,0,0,5,0,2884,0,0,0,8,0,9,116,0
"06013303202",16,2,42,0,70,2306,122,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,1,0,2303,0,0,0,0,0,3,119,0
"06013303203",40,13,65,1,91,2586,79,0,0,0,0,13,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,28,0,0,0,6,17,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,70,0,1,0,0,6,0,5,0,0,0,4,0,0,1,0,0,12,0,2569,0,0,0,15,0,12,52,0
"06013303204",1,2,22,1,33,1299,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,2,0,1,11,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25,0,1,0,0,4,0,2,0,0,0,5,0,0,1,1,65,2,2,1223,0,0,0,6,0,6,7,0
"06013303205",80,71,52,2,89,3379,22,0,2,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,7,0,1,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,18,50,0,1,0,0,3,15,0,0,0,1,0,0,0,0,0,2,80,0,3297,0,0,0,5,0,13,4,0
"06013304001",97,21,26,0,109,1308,428,0,13,0,2,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,19,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,85,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,22,0,1286,0,0,0,19,0,21,388,0
"06013304002",1,217,16,8,67,312,50,0,51,0,33,133,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,1,0,5,0,3,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,61,2,0,0,1,3,0,0,0,0,0,0,0,0,2,1,35,88,0,186,0,0,0,5,1,19,25,0
"06013304003",0,2,35,0,33,1762,19,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,22,3,0,0,0,1,0,0,0,0,0,0,122,0,0,0,0,5,0,1635,0,0,0,1,0,3,15,0
"06013304004",1,2,17,2,31,1796,35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,1,0,1693,0,0,0,1,0,7,27,0
"06013304005",91,62,51,0,68,2018,658,0,9,0,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,2,0,0,0,28,1,0,0,0,0,0,0,0,0,5,120,0,1893,0,0,0,1,0,45,612,0
"06013305000",0,0,209,76,163,1374,90,0,0,0,0,0,0,0,0,0,13,0,0,0,15,1,1,1,3,0,3,0,7,0,18,12,35,18,82,0,0,1,19,0,0,53,0,3,0,0,0,8,0,0,139,0,0,0,2,7,1,3,3,0,0,44,6,0,91,36,0,0,18,1167,0,12,0,24,35,3,28,0
"06013306002",0,2,27,43,74,1050,165,0,0,0,0,2,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,4,0,1,0,5,0,6,0,0,3,20,0,0,16,0,4,0,0,0,0,0,0,64,8,0,0,1,1,0,0,0,0,0,0,4,0,3,2,117,2,0,922,0,0,0,5,34,8,118,0
"06013306003",0,0,67,1,28,1484,40,0,0,0,0,0,0,0,0,0,3,1,0,0,5,2,2,3,1,0,4,0,6,0,16,3,6,3,12,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,10,0,1,0,1,8,2,4,0,0,0,16,54,0,14,11,0,0,7,1381,0,1,0,9,1,6,24,0
"06013306004",0,0,29,16,24,883,13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,3,1,0,0,0,11,0,2,1,1,0,5,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,1,3,0,0,0,0,0,5,93,0,9,2,2,0,13,756,0,3,0,2,5,3,3,0
"06013307101",0,0,13,0,30,1325,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,3,0,0,0,6,75,0,1,0,0,0,0,1242,0,1,0,1,0,7,3,0
"06013307102",0,0,20,0,37,1374,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,6,1,5,0,0,2,19,2,0,44,5,0,0,10,1290,0,4,0,1,0,6,7,0
"06013307201",0,0,18,1,15,592,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,2,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,1,0,1,579,0,2,0,6,1,4,2,0
"06013307202",0,0,19,0,13,822,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,6,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,2,4,509,0,32,0,0,0,39,238,0,0,0,2,0,1,0,0
"06013307204",2,0,4,0,20,1409,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,3,0,1,0,0,0,0,43,0,0,0,0,1,0,1365,0,0,0,2,3,4,1,0
"06013307205",0,0,40,0,30,1811,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,4,0,5,0,4,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,1,0,0,0,5,341,0,39,0,71,2,0,1353,0,0,0,3,6,5,12,0
"06013308001",0,0,79,16,67,2468,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,18,0,14,0,8,3,14,9,8,0,0,0,10,0,0,3,0,3,0,0,0,0,0,0,47,0,0,0,0,14,0,4,0,0,2,3,133,0,18,2,0,0,4,2306,0,2,0,8,2,5,24,0
"06013308002",0,2,14,1,73,1546,152,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,1543,0,0,0,1,5,3,143,0
"06013309000",74,2,62,41,118,986,15,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,12,1,5,0,20,0,0,22,13,0,0,6,0,0,0,0,0,2,0,0,108,0,0,0,0,8,0,0,0,0,0,2,477,0,5,0,0,3,0,497,0,2,0,1,10,1,3,0
"06013310000",48,0,73,10,73,1442,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,5,6,12,0,26,0,0,1,8,0,0,1,0,0,0,0,0,2,0,0,50,0,0,0,0,17,2,2,0,0,0,13,8,0,86,21,0,0,13,1293,0,8,0,10,9,1,32,0
"06013311000",4,0,20,1,46,1302,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37,0,0,0,1,1,1,5,0,0,0,2,10,0,61,4,0,0,2,1223,0,0,0,2,1,2,3,0
"06013312000",0,0,47,12,23,542,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,26,0,0,0,1,11,5,0,0,1,8,0,0,1,0,2,0,0,0,0,0,0,6,0,0,0,0,10,0,1,0,0,6,1,8,0,33,0,1,0,0,499,0,0,0,4,2,1,3,0
"06013313101",2,0,104,59,47,1712,29,0,0,0,0,0,0,0,0,0,2,1,0,0,10,2,1,0,2,0,5,0,35,0,9,1,8,10,18,0,0,0,10,0,0,46,0,3,0,0,0,1,0,0,32,0,0,0,1,6,1,6,0,0,0,12,287,0,30,0,50,0,0,1333,0,0,0,5,13,7,4,0
"06013313102",1,0,37,6,13,1060,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,2,0,18,0,0,0,1,6,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,2,0,0,0,4,277,0,0,0,0,0,0,779,0,0,0,2,2,1,0,0
"06013313103",5,10,1,4,44,2212,45,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,34,0,3,0,4,1,1,1,0,0,0,3,0,0,1,0,18,1,0,2189,0,0,0,1,0,5,39,0
"06013313203",0,0,2,0,61,1014,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013,0,0,0,0,0,2,7,0
"06013313204",0,7,28,3,24,1370,24,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,7,0,5,1,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,2,0,0,0,5,0,0,13,0,0,5,43,1304,0,0,0,2,2,14,6,0
"06013313205",2,1,0,0,17,530,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,529,0,0,0,0,0,1,30,0
"06013313206",0,0,14,0,26,1395,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,6,1,3,0,0,0,6,4,0,3,0,0,0,0,1382,0,0,0,3,0,7,2,0
"06013314102",0,0,8,5,16,1508,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,1,0,34,0,0,0,172,0,0,1302,0,0,0,2,1,2,4,0
"06013314103",5,0,22,12,31,1101,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,1,4,0,8,0,0,8,1,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,4,3,0,0,0,1,11,1,0,18,4,5,2,4,1052,0,4,0,7,4,2,45,0
"06013314104",0,0,51,0,55,1688,58,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,6,0,0,0,10,0,3,1,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,2,13,1,3,0,0,0,18,266,0,16,16,168,0,11,1192,0,1,0,10,0,9,39,0
"06013314200",0,0,7,8,44,1546,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,29,3,0,0,0,2,0,3,0,0,7,7,0,0,0,0,152,0,0,1387,0,0,0,2,5,0,12,0
"06013315000",3,9,48,164,177,1206,73,0,1,0,8,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,28,0,11,1,4,0,1,0,0,29,68,0,0,67,0,0,0,0,0,4,0,0,168,0,0,0,0,1,2,1,0,0,1,1,94,0,2,0,1,10,0,1098,0,0,0,5,50,9,9,0
"06013316000",0,0,131,13,69,161,25,0,0,0,0,0,0,0,0,0,1,1,0,0,3,5,0,2,0,0,3,0,2,0,32,4,17,0,61,0,0,0,9,0,0,4,0,0,0,0,0,3,0,0,63,0,0,0,1,2,0,0,0,0,0,17,0,0,24,3,0,0,15,96,0,6,0,9,8,0,8,0
"06013317000",0,0,21,5,43,645,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,11,0,1,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,1,7,0,10,0,0,0,23,0,0,37,18,0,0,29,533,0,5,0,0,1,8,13,0
"06013318000",2,10,47,1,75,1087,136,0,3,0,7,0,0,0,0,0,2,2,0,0,1,1,8,2,3,0,2,0,0,0,4,0,9,0,13,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,60,0,1,0,1,0,0,11,0,0,0,13,0,0,40,6,0,4,21,997,0,6,0,1,1,42,92,0
"06013319000",0,0,46,8,40,2478,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,0,12,3,4,0,8,0,0,4,3,0,0,1,0,0,0,0,0,1,0,0,27,0,0,0,1,5,0,3,0,0,3,15,69,0,54,6,0,1,8,2320,0,5,0,9,3,29,79,0
"06013320001",5,0,56,70,47,1134,95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,9,0,7,2,13,0,18,0,0,26,29,0,0,13,0,2,0,0,0,1,0,0,41,0,0,0,0,2,1,1,0,0,1,7,36,0,13,7,0,0,1,1070,0,0,0,16,31,19,29,0
"06013320003",0,0,40,11,12,1048,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25,0,3,0,1,3,6,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,200,0,2,0,0,0,0,846,0,0,0,3,2,8,1,0
"06013320004",7,4,128,21,50,2127,69,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,109,0,7,0,5,0,5,0,0,2,13,0,0,6,0,0,0,0,0,1,0,0,43,0,0,0,0,4,0,2,0,0,0,6,773,0,6,1,1,4,1,1334,0,1,0,7,8,9,45,0
"06013321101",16,0,45,1,30,2303,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,1,0,1,0,29,0,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,22,0,0,0,1,1,1,2,1,0,0,1,425,0,4,0,0,1,14,1857,0,1,0,3,0,14,16,0
"06013321102",1,0,39,0,61,2779,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,1,0,1,1,0,0,0,0,564,0,1,0,0,1,0,2213,0,0,0,0,0,11,21,0
"06013321103",0,5,29,0,24,1650,32,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,13,0,3,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,2,2,0,2,0,0,0,1,123,0,17,0,0,5,20,1482,0,2,0,0,0,16,16,0
"06013321200",1,0,94,22,21,1534,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,4,0,32,0,6,4,5,9,27,0,0,0,1,0,0,17,0,4,0,0,1,2,0,0,13,0,0,0,0,3,1,1,0,0,0,41,464,0,18,1,0,0,15,991,0,4,0,9,1,4,9,0
"06013322000",0,0,81,0,41,2232,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,44,0,21,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,1,4,6,7,0,0,0,4,238,0,4,0,0,2,0,1981,0,3,0,0,0,9,16,0
"06013323000",0,0,30,0,15,1753,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,12,0,6,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,1,1,0,0,0,1,356,0,3,0,0,0,0,1393,0,0,0,0,0,1,5,0
"06013324001",2,0,65,12,33,988,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,14,0,24,2,2,9,7,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,28,0,0,0,1,0,3,1,0,0,0,17,423,0,2,1,80,0,0,465,0,0,0,5,0,1,0,0
"06013324002",0,0,206,0,35,1409,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,6,0,2,0,133,0,14,1,5,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,1,4,6,2,0,0,60,538,0,10,0,0,0,1,800,0,0,0,7,0,8,4,0
"06013325000",2,0,48,0,29,1793,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,2,0,5,0,10,2,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,2,3,6,0,0,0,7,110,0,11,2,0,0,2,1655,0,6,0,3,0,6,11,0
"06013326000",0,0,8,0,17,1280,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,3,5,1,1,0,0,0,0,0,0,5,0,0,0,0,1273,0,2,0,0,0,5,13,0
"06013327000",2,0,152,115,81,1902,12,0,0,0,0,0,0,0,0,0,13,0,0,0,8,1,1,0,13,0,0,0,29,0,43,5,12,10,17,0,0,0,47,0,0,61,0,7,0,0,0,3,0,0,65,0,0,0,0,6,0,3,4,0,0,5,648,0,5,3,256,0,9,975,0,1,0,4,5,3,0,0
"06013328000",1,0,218,0,28,243,19,0,0,0,0,0,0,0,0,0,7,0,0,0,4,13,0,2,0,0,8,0,12,0,45,16,17,33,61,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,1,6,0,0,1,0,0,27,124,0,15,3,0,0,9,64,0,1,0,16,0,0,3,0
"06013329000",0,0,41,0,40,2041,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,12,0,2,0,6,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,0,5,0,0,0,9,58,0,20,1,0,0,13,1940,0,0,0,14,0,4,9,0
"06013330000",0,0,24,0,22,1977,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,4,0,2,0,0,0,0,0,0,6,0,0,0,0,1971,0,0,0,1,0,1,11,0
"06013331000",6,0,91,0,28,2169,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,2,0,7,0,18,0,26,3,9,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,11,1,3,0,0,0,27,207,0,42,10,13,0,5,1862,0,3,0,9,0,13,51,0
"06013332000",9,0,31,0,13,2623,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,22,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,3,0,4,0,0,0,10,283,0,9,0,0,0,5,2316,0,0,0,0,0,5,2,0
"06013333101",3,0,22,0,11,1342,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,10,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,3,0,0,0,5,199,0,5,0,0,0,6,1127,0,0,0,0,0,3,18,0
"06013333102",2,0,11,4,11,1309,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,1,0,2,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,7,0,0,0,0,2,0,1,0,0,0,4,252,0,2,0,0,1,0,1050,0,0,0,3,0,3,13,0
"06013333200",1,0,33,0,11,2057,6,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,3,0,1,0,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,5,0,0,0,6,176,0,20,0,0,0,0,1855,0,0,0,2,0,3,1,0
"06013334001",0,0,16,1,23,1122,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,6,1,0,0,0,0,8,85,0,13,0,0,0,5,1011,0,0,0,1,0,12,22,0
"06013334004",2,0,109,3,38,2347,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,2,0,2,0,65,0,3,1,7,7,11,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,30,0,0,0,0,3,1,1,0,0,0,12,1211,0,27,0,0,0,41,1055,0,1,0,2,0,11,1,0
"06013334006",0,0,55,0,16,1733,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,3,1,0,0,0,0,171,0,2,0,0,0,0,1560,0,0,0,0,0,1,0,0
"06013334200",1,0,65,0,66,2351,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,9,0,16,0,8,0,4,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,7,2,5,0,0,0,2,149,0,8,1,0,2,3,2186,0,0,0,3,0,24,42,0
"06013335000",1,0,74,0,39,1201,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,35,0,20,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,4,0,4,0,0,0,2,0,0,7,0,0,0,15,1177,0,0,0,3,0,1,3,0
"06013336101",0,0,37,1,13,476,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,9,0,0,6,9,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,19,219,0,1,0,0,0,10,227,0,0,0,2,0,1,2,0
"06013336102",1,0,44,3,3,932,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,0,1,0,9,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,51,786,0,6,0,7,0,10,72,0,0,0,2,0,1,3,0
"06013336201",0,0,3,1,7,966,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,15,0,0,8,0,1,0,0,942,0,0,0,3,0,0,1,0
"06013336202",0,0,57,1,7,513,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,1,0,9,0,4,1,15,7,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0,0,59,186,0,3,1,8,0,10,243,0,3,0,4,0,0,1,0
"06013337100",0,0,11,1,30,1046,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24,0,0,0,0,2,3,0,0,0,0,7,75,0,4,0,0,0,9,951,0,0,0,0,0,10,28,0
"06013337200",1,0,50,79,46,2215,11,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,4,0,2,0,21,0,5,0,8,4,2,0,0,1,26,0,0,48,0,4,0,0,0,1,0,0,34,0,0,0,0,5,1,5,0,0,0,10,659,0,5,0,132,0,10,1399,0,0,0,2,5,2,2,0
