"geo_id","2004_Y","2004_N","2004_U","2005_Y","2005_N","2005_U","2006_Y","2006_N","2006_U","2007_Y","2007_N","2007_U","2008_Y","2008_N","2008_U","2009_Y","2009_N","2009_U","2010_Y","2010_N","2010_U","2011_Y","2011_N","2011_U","2012_Y","2012_N","2012_U","2013_Y","2013_N","2013_U","2014_Y","2014_N","2014_U"
"06085505600",8,2,0,0,0,0,250,243,10,290,267,9,279,281,8,52,26,2,278,273,1,290,276,1,281,285,1,0,0,0,295,269,0
"06085505700",7,2,0,0,0,0,622,412,8,695,481,6,689,496,4,106,79,6,679,477,3,694,495,3,691,503,1,0,0,0,677,514,1
"06085505800",14,1,0,0,0,0,956,250,1,1082,289,2,1075,305,1,178,47,2,1010,321,4,1051,322,8,1034,348,0,0,0,0,1044,339,0
"06085505900",17,2,0,0,0,0,1063,282,0,1226,319,0,1230,325,2,197,44,1,1164,334,7,1213,340,5,1199,356,4,0,0,0,1197,358,2
"06085506000",14,0,1,0,0,0,936,233,0,1034,302,0,1032,311,0,164,73,2,975,319,2,1029,314,1,1014,331,0,0,0,0,1015,329,0
"06085506101",14,3,0,0,0,0,1072,207,1,1214,219,1,1213,224,1,212,35,1,1153,226,0,1191,246,1,1179,259,0,0,0,0,1178,260,0
"06085506102",10,1,0,0,0,0,940,147,1,1094,181,1,1096,185,1,219,32,2,1015,216,2,1046,232,4,1024,257,1,0,0,0,1006,275,1
"06085506103",11,1,0,0,0,0,961,262,2,1068,297,1,1068,302,1,203,54,1,997,294,0,1083,288,0,1068,302,0,0,0,0,1070,299,1
"06085506202",24,1,0,0,0,0,1448,248,3,1647,263,1,1632,287,1,328,58,1,1505,294,3,1610,310,2,1603,319,1,0,0,0,1596,324,1
"06085506203",14,1,1,0,0,0,626,217,0,723,250,0,703,273,3,143,48,2,615,310,1,660,315,4,645,334,0,0,0,0,659,320,0
"06085506204",25,3,0,0,0,0,1231,351,2,1410,390,1,1404,402,0,287,75,2,1268,421,2,1366,441,0,1335,471,1,0,0,0,1329,477,1
"06085506301",10,1,0,0,0,0,541,253,1,624,279,2,621,294,3,96,53,4,588,296,5,605,306,8,594,328,3,0,0,0,595,322,3
"06085506302",23,5,0,0,0,0,1222,278,1,1459,361,0,1437,394,0,276,72,4,1355,410,5,1410,418,3,1386,443,3,0,0,0,1391,441,0
"06085506304",5,3,0,0,0,0,393,200,2,445,225,2,435,238,1,88,25,0,415,231,2,439,233,4,432,252,2,0,0,0,429,248,2
"06085506305",9,2,0,0,0,0,431,337,0,491,367,0,482,378,0,101,118,1,461,362,2,486,373,1,475,383,2,0,0,0,468,392,0
"06085506401",4,1,0,0,0,0,481,105,14,588,137,0,710,262,0,110,55,7,646,328,4,677,338,6,663,356,106,0,0,0,652,374,105
"06085506402",9,2,0,0,0,0,588,247,0,689,270,0,682,281,0,113,41,1,648,272,2,683,278,1,677,285,0,0,0,0,673,290,0
"06085506501",7,2,0,0,0,0,601,284,2,688,315,2,679,386,3,157,89,6,668,361,1,703,366,1,670,399,1,0,0,0,681,389,0
"06085506502",9,1,2,0,0,0,631,324,3,763,374,4,760,406,24,124,88,7,717,412,28,777,420,12,758,453,4,0,0,0,769,436,3
"06085506503",11,1,0,0,0,0,658,280,3,770,335,1,802,311,1,121,50,2,773,304,3,804,313,5,795,325,2,0,0,0,820,340,1
"06085506601",10,3,0,0,0,0,740,214,0,851,234,0,843,245,1,142,31,6,789,257,1,831,257,1,825,264,0,0,0,0,829,259,0
"06085506603",10,2,0,0,0,0,994,186,2,1120,216,2,1128,219,2,202,29,1,1071,212,1,1122,225,2,1123,225,1,0,0,0,1127,226,1
"06085506604",34,6,0,0,0,0,1612,395,1,1871,435,0,1876,449,0,415,49,3,1757,432,2,1887,439,1,1866,461,0,0,0,0,1860,467,0
"06085506605",6,1,0,0,0,0,556,210,0,640,231,0,645,234,0,129,30,3,617,216,1,651,228,0,643,236,0,0,0,0,651,228,0
"06085506606",11,3,0,0,0,0,640,239,0,734,266,0,722,287,0,137,26,0,685,288,0,717,292,1,701,309,0,0,0,0,727,304,0
"06085506701",15,2,1,0,0,0,886,160,6,1043,193,7,1060,186,11,211,31,5,988,201,10,1041,209,10,1038,222,11,0,0,0,1036,212,10
"06085506702",21,2,1,0,0,0,1006,304,5,1172,339,6,1161,362,1,239,53,2,1099,367,6,1168,358,6,1163,369,4,0,0,0,1177,355,3
"06085506703",9,4,0,0,0,0,686,226,1,800,245,2,801,257,1,167,38,3,752,268,2,782,275,2,781,280,0,0,0,0,786,273,0
"06085506801",26,5,0,0,0,0,1209,298,2,1428,336,2,1417,349,1,299,47,7,1335,368,2,1401,382,3,1404,386,2,0,0,0,1404,385,2
"06085506802",33,1,0,0,0,0,1204,251,1,1396,268,2,1400,277,1,273,41,2,1303,304,1,1378,306,1,1369,318,2,0,0,0,1394,295,1
"06085506803",22,3,0,0,0,0,1430,200,1,1669,241,1,1653,266,0,316,37,5,1529,291,5,1623,293,5,1621,300,1,0,0,0,1626,294,1
"06085506804",22,1,0,0,0,0,993,164,0,1149,175,1,1143,183,0,184,30,2,1088,190,0,1139,193,0,1134,197,0,0,0,0,1141,192,0
"06085506900",41,3,0,0,0,0,1791,269,2,2078,315,7,2096,304,7,399,57,3,1988,293,8,2094,309,7,2099,312,4,0,0,0,2104,307,4
"06085507001",24,5,1,0,0,0,1507,441,3,1772,506,5,1747,539,5,336,98,11,1626,572,9,1730,564,12,1745,580,8,0,0,0,1762,562,6
"06085507002",16,0,0,0,0,0,709,120,1,839,137,4,842,147,2,167,26,1,810,146,2,845,144,3,851,147,3,0,0,0,851,148,2
"06085507100",7,1,0,0,0,0,397,160,0,492,182,0,490,194,1,104,29,3,462,195,2,501,191,0,487,207,0,0,0,0,484,212,0
"06085507203",4,3,0,0,0,0,418,94,5,498,107,6,507,116,7,126,24,2,492,121,5,532,113,6,535,112,6,0,0,0,543,108,5
"06085507205",24,1,0,0,0,0,1398,225,5,1596,269,1,1586,291,1,307,51,3,1507,312,6,1573,310,5,1579,311,0,0,0,0,1578,308,0
"06085507206",14,3,0,0,0,0,747,93,1,841,114,1,845,109,0,159,28,1,787,124,2,831,127,0,834,129,0,0,0,0,838,122,0
"06085507301",21,4,1,0,0,0,1650,199,3,1893,234,6,1874,253,4,375,32,2,1768,256,3,1877,256,4,1874,266,2,0,0,0,1873,263,3
"06085507302",14,4,1,0,0,0,653,168,0,756,193,9,776,182,3,151,33,2,732,200,3,766,197,3,765,206,4,0,0,0,761,203,2
"06085507401",24,1,0,0,0,0,1612,112,1,1796,134,1,1802,137,1,385,20,2,1645,156,3,1784,156,1,1769,174,0,0,0,0,1772,169,0
"06085507402",22,3,0,0,0,0,1105,184,1,1279,222,0,1278,231,1,264,43,2,1183,258,1,1263,243,1,1242,266,0,0,0,0,1240,268,0
"06085507500",19,0,0,0,0,0,1622,135,5,1828,162,9,1821,177,4,411,41,5,1693,190,6,1807,195,5,1792,231,3,0,0,0,1811,214,1
"06085507600",32,0,0,0,0,0,1576,205,3,1759,243,13,1749,262,10,364,50,3,1648,259,12,1743,272,13,1745,275,11,0,0,0,1755,267,10
"06085507701",21,3,0,0,0,0,924,172,1,1064,190,1,1058,195,3,245,37,2,993,195,1,1073,195,3,1069,211,4,0,0,0,1063,207,3
"06085507702",28,3,0,0,0,0,1631,194,2,1831,231,1,1814,252,3,398,43,3,1673,244,2,1820,250,1,1821,260,2,0,0,0,1816,262,1
"06085507703",33,7,0,0,0,0,1492,333,0,1700,400,1,1722,380,4,438,66,3,1629,364,4,1737,378,4,1735,400,2,0,0,0,1725,398,0
"06085507805",8,1,0,0,0,0,699,175,0,798,202,0,797,206,0,152,39,0,739,218,0,805,220,0,802,223,1,0,0,0,797,230,0
"06085507806",10,4,0,0,0,0,553,146,1,638,175,1,633,184,1,155,46,0,634,184,1,681,186,0,681,186,0,0,0,0,679,188,0
"06085507807",12,2,0,0,0,0,608,145,2,711,163,3,714,169,1,177,8,1,650,165,2,717,165,2,712,167,4,0,0,0,710,171,2
"06085507808",22,2,0,0,0,0,1179,196,2,1357,232,0,1364,287,0,349,50,2,1299,241,0,1416,241,1,1411,249,1,0,0,0,1412,253,0
"06085507903",26,1,0,0,0,0,1258,209,0,1407,219,0,1412,216,1,341,29,2,1288,215,0,1406,226,0,1402,230,0,0,0,0,1394,237,1
"06085507904",13,1,0,0,0,0,882,95,2,1000,111,1,1000,115,1,269,29,1,911,125,2,987,126,2,989,125,1,0,0,0,992,123,1
"06085507905",20,3,0,0,0,0,985,293,2,1122,317,2,1124,318,2,273,56,0,1066,326,2,1149,321,3,1118,353,2,0,0,0,1115,356,2
"06085507906",13,2,0,0,0,0,1100,188,1,1236,201,1,1242,199,1,283,20,2,1124,213,0,1229,214,0,1219,223,0,0,0,0,1225,218,0
"06085508001",29,3,0,0,0,0,1375,391,0,1650,449,4,1657,452,2,389,53,2,1520,493,2,1636,503,1,1620,521,0,0,0,0,1624,519,0
"06085508003",7,2,0,0,0,0,317,99,0,377,98,0,372,105,0,80,18,2,331,109,3,367,110,1,365,113,0,0,0,0,363,115,0
"06085508004",21,1,1,0,0,0,961,262,5,1127,304,2,1115,325,1,291,56,6,1020,319,2,1123,321,2,1109,341,0,0,0,0,1113,336,0
"06085508101",16,2,0,0,0,0,1248,282,4,1414,314,2,1415,319,2,317,47,2,1277,359,3,1374,367,0,1369,370,1,0,0,0,1349,391,0
"06085508102",2,1,0,0,0,0,441,113,0,568,128,0,601,100,0,135,14,1,569,92,0,605,95,1,599,102,0,0,0,0,593,109,0
"06085508202",25,1,0,0,0,0,1597,323,2,1773,359,1,1770,370,2,330,49,2,1678,360,1,1774,370,1,1769,374,2,0,0,0,1754,389,1
"06085508203",14,0,0,0,0,0,1131,229,1,1250,256,1,1252,259,1,274,39,2,1166,267,0,1242,270,0,1212,301,1,0,0,0,1223,297,0
"06085508204",10,3,0,0,0,0,832,256,1,1008,191,1,1041,224,1,214,29,1,952,226,1,1034,231,1,1009,257,0,0,0,0,995,271,0
"06085508301",14,0,0,0,0,0,1117,120,1,1257,132,1,1261,130,1,227,24,0,1187,131,1,1260,130,2,1238,154,1,0,0,0,1238,153,1
"06085508303",11,0,0,0,0,0,778,62,0,842,70,1,845,69,0,163,8,0,777,77,1,829,85,0,824,90,0,0,0,0,828,86,0
"06085508304",11,2,1,0,0,0,756,352,2,874,381,1,924,374,0,196,49,3,879,370,1,946,371,1,908,408,2,0,0,0,907,411,0
"06085508401",22,0,0,0,0,0,1505,248,4,1679,271,5,1675,278,5,353,61,0,1549,290,4,1662,296,5,1622,338,2,0,0,0,1621,338,3
"06085508403",4,2,0,0,0,0,782,100,0,869,113,1,873,114,1,166,54,3,830,141,1,895,134,1,900,129,1,0,0,0,901,129,1
"06085508404",17,2,0,0,0,0,1212,295,0,1356,301,2,1410,252,2,299,46,4,1298,263,6,1401,260,3,1375,288,1,0,0,0,1395,268,0
"06085508503",14,2,0,0,0,0,699,254,0,771,274,2,780,276,2,163,33,2,717,282,1,776,283,1,757,303,1,0,0,0,767,297,0
"06085508504",7,0,0,0,0,0,414,151,0,538,161,0,538,165,0,93,21,0,507,172,2,530,178,0,520,187,1,0,0,0,507,201,0
"06085508505",18,4,0,0,0,0,879,299,0,941,335,0,968,317,0,166,37,0,912,328,1,940,347,0,922,364,1,0,0,0,927,360,0
"06085508507",3,1,0,0,0,0,355,123,1,405,138,1,393,154,1,54,18,0,359,175,2,367,180,1,342,205,1,0,0,0,335,213,0
"06085508508",4,1,0,0,0,0,577,175,1,633,187,1,630,194,0,119,19,0,585,203,0,624,200,0,618,205,1,0,0,0,650,225,0
"06085508601",13,2,0,0,0,0,768,286,2,853,326,0,854,330,1,158,52,5,810,311,1,865,319,1,862,326,0,0,0,0,859,330,0
"06085508602",4,2,0,0,0,0,482,227,1,545,274,3,545,290,2,95,42,3,530,273,2,563,274,1,561,276,1,0,0,0,557,292,1
"06085508703",5,3,1,0,0,0,768,507,2,866,597,1,1041,443,1,170,127,4,1116,476,5,1203,486,1,1203,494,0,0,0,0,1194,503,0
"06085508704",13,2,0,0,0,0,364,175,1,451,209,0,442,221,13,103,37,1,430,214,16,472,241,14,566,390,1,0,0,0,745,314,2
"06085508800",7,1,0,0,0,0,337,186,1,384,202,1,375,217,0,77,26,1,374,198,2,392,200,0,387,205,0,0,0,0,384,208,0
"06085508900",13,1,0,0,0,0,709,266,1,828,283,1,819,313,0,145,53,4,784,320,3,806,321,5,766,364,2,0,0,0,765,367,0
"06085509000",23,3,0,0,0,0,1101,353,6,1271,389,1,1255,413,1,217,43,5,1174,430,5,1219,448,2,1166,503,0,0,0,0,1168,502,0
"06085509102",8,2,0,0,0,0,673,144,4,767,161,2,761,172,2,118,33,5,702,192,3,739,193,3,713,219,2,0,0,0,715,218,2
"06085509105",10,1,0,0,0,0,500,360,3,567,376,3,562,382,4,125,26,4,565,481,1,645,454,1,698,401,1,0,0,0,699,401,0
"06085509106",6,0,0,0,0,0,474,178,0,525,216,0,516,229,0,94,36,2,500,213,1,523,220,2,519,227,0,0,0,0,517,229,0
"06085509107",1,1,0,0,0,0,27,114,0,34,128,0,34,130,0,7,20,1,42,127,0,52,127,0,51,129,0,0,0,0,54,125,0
"06085509108",15,4,0,0,0,0,503,317,3,597,356,3,687,309,2,132,35,4,637,325,2,665,332,4,642,356,3,0,0,0,653,346,2
"06085509109",18,4,0,0,0,0,823,227,3,985,255,1,1068,284,1,246,46,4,976,313,2,1035,316,3,1010,343,1,0,0,0,1002,357,1
"06085509201",12,5,0,0,0,0,861,294,2,957,343,0,952,360,2,134,43,1,891,378,4,936,378,2,915,400,1,0,0,0,910,404,1
"06085509202",12,3,0,0,0,0,770,201,0,882,247,0,891,247,1,152,48,4,861,241,1,886,252,2,904,410,0,0,0,0,887,251,0
"06085509302",11,0,0,0,0,0,704,173,2,806,178,2,798,188,1,124,38,2,758,188,0,788,199,0,802,185,0,0,0,0,785,202,0
"06085509303",7,2,0,0,0,0,380,142,3,458,171,2,467,165,2,103,23,0,422,182,2,448,186,2,443,192,1,0,0,0,433,202,1
"06085509304",2,1,0,0,0,0,343,146,0,396,168,0,427,167,0,97,24,1,463,188,1,522,190,0,519,216,0,0,0,0,520,214,0
"06085509401",6,1,0,0,0,0,289,118,1,325,133,1,329,133,1,74,24,3,311,133,0,325,139,0,319,148,0,0,0,0,319,146,0
"06085509403",1,0,0,0,0,0,255,100,1,296,111,0,287,121,1,38,21,2,262,135,1,265,143,1,252,152,5,0,0,0,251,158,0
"06085509404",13,0,1,0,0,0,820,309,4,937,344,4,931,361,7,175,67,2,850,396,1,886,411,4,866,446,2,0,0,0,858,443,0
"06085509500",9,2,1,0,0,0,373,319,1,439,350,1,429,368,0,96,51,3,408,355,0,441,353,0,454,348,0,0,0,0,446,359,0
"06085509600",9,0,0,0,0,0,337,185,1,381,210,1,402,218,0,84,42,2,400,198,1,400,220,0,399,215,2,0,0,0,425,224,1
"06085509700",5,1,0,0,0,0,486,188,1,551,208,1,561,242,0,129,34,1,557,219,0,570,233,0,567,239,0,0,0,0,565,238,0
"06085509801",15,3,0,0,0,0,1083,262,1,1210,290,3,1208,299,1,277,72,3,1186,304,0,1280,309,1,1288,314,0,0,0,0,1282,319,0
"06085509802",6,1,0,0,0,0,581,163,0,651,175,0,662,180,0,114,27,7,622,193,1,661,189,0,668,182,0,0,0,0,663,188,0
"06085509901",8,2,0,0,0,0,530,88,0,585,101,0,582,105,0,121,16,1,566,97,1,587,100,0,593,95,0,0,0,0,587,100,0
"06085509902",16,1,0,0,0,0,1110,122,0,1236,141,1,1232,152,3,223,20,3,1159,166,2,1230,161,0,1258,184,2,0,0,0,1272,174,0
"06085510001",26,3,0,0,0,0,1700,146,11,1904,172,13,1906,184,4,376,31,3,1800,187,2,1896,204,1,1884,220,0,0,0,0,1887,215,0
"06085510002",14,2,0,0,0,0,980,127,1,1105,147,1,1105,149,1,249,34,1,1025,157,1,1094,160,2,1090,163,3,0,0,0,1083,171,1
"06085510100",10,1,0,0,0,0,893,68,1,1012,87,1,1012,92,0,200,22,1,958,91,0,1014,94,0,1013,97,1,0,0,0,1011,99,1
"06085510200",15,1,0,0,0,0,1189,135,1,1331,163,2,1328,173,1,276,40,4,1272,164,0,1330,174,0,1333,170,0,0,0,0,1348,156,0
"06085510300",16,3,1,0,0,0,1070,255,5,1221,300,7,1226,303,5,243,52,5,1168,327,4,1222,332,5,1208,355,5,0,0,0,1215,366,5
"06085510400",13,2,0,0,0,0,845,101,2,942,122,2,962,136,0,201,26,1,912,131,0,957,141,0,955,141,2,0,0,0,958,140,0
"06085510500",16,2,1,0,0,0,1255,165,1,1402,189,1,1403,191,4,280,74,2,1371,239,0,1441,241,0,1437,252,0,0,0,0,1446,280,0
"06085510600",13,2,0,0,0,0,1250,257,1,1420,285,0,1417,290,1,283,50,4,1350,284,0,1413,295,0,1381,323,6,0,0,0,1373,340,0
"06085510700",8,2,0,0,0,0,584,253,2,671,281,5,754,301,3,178,73,3,780,308,2,857,307,2,853,336,2,0,0,0,861,332,1
"06085510801",18,2,0,0,0,0,1264,251,3,1414,275,1,1474,269,0,313,45,3,1438,288,1,1595,289,1,1613,330,0,0,0,0,1596,348,0
"06085510802",3,1,0,0,0,0,503,76,1,562,86,1,567,84,1,106,14,1,531,86,1,557,90,0,559,92,1,0,0,0,561,94,0
"06085510803",5,0,0,0,0,0,519,107,1,590,120,1,588,122,0,119,21,1,534,134,1,574,140,0,579,134,0,0,0,0,589,140,0
"06085510900",17,3,0,0,0,0,1136,295,2,1248,326,1,1237,337,1,225,49,2,1151,341,1,1215,359,0,1211,368,0,0,0,0,1193,382,0
"06085511000",20,4,0,0,0,0,1268,348,0,1419,381,1,1408,385,0,309,63,2,1306,395,1,1432,404,1,1472,429,1,0,0,0,1461,442,0
"06085511100",18,2,0,0,0,0,1532,202,2,1708,236,0,1706,240,0,355,40,3,1565,271,0,1678,268,1,1674,273,0,0,0,0,1656,289,0
"06085511200",24,2,0,0,0,0,1237,249,3,1380,283,2,1381,282,2,258,54,4,1299,279,2,1376,287,4,1367,303,2,0,0,0,1361,305,0
"06085511301",9,3,0,0,0,0,532,308,3,619,339,3,625,336,3,130,44,1,616,312,2,647,319,2,637,336,3,0,0,0,635,339,2
"06085511302",11,0,0,0,0,0,514,322,5,601,376,2,600,378,3,122,53,2,574,378,0,599,389,0,595,394,2,0,0,0,599,400,1
"06085511400",10,1,0,0,0,0,903,242,3,994,282,4,984,297,5,184,35,2,947,287,1,996,289,1,982,300,3,0,0,0,976,305,2
"06085511500",11,4,0,0,0,0,1500,486,5,1647,546,5,1622,571,8,243,98,5,1583,550,2,1648,551,3,1651,556,1,0,0,0,1631,575,1
"06085511608",0,0,0,0,0,0,2,11,0,2,11,0,2,11,0,0,0,0,2,11,0,2,11,0,1,12,0,0,0,0,1,12,0
"06085511609",0,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,2,0,0,9,0,0,10,0,0,10,1,0,0,0,0,11,0
"06085511701",14,3,1,0,0,0,1140,149,5,1265,180,5,1266,173,3,216,29,1,1191,196,2,1232,219,4,1237,226,3,0,0,0,1232,225,2
"06085511702",13,7,0,0,0,0,730,102,1,832,124,3,835,130,2,176,17,1,801,122,1,855,114,1,856,127,3,0,0,0,852,124,2
"06085511704",23,6,0,0,0,0,1268,171,1,1431,208,2,1425,213,1,256,36,2,1356,237,2,1413,237,4,1427,238,5,0,0,0,1424,228,2
"06085511705",6,3,0,0,0,0,227,42,1,258,46,2,262,45,1,53,9,0,249,47,0,259,48,0,259,48,0,0,0,0,262,46,0
"06085511707",15,2,0,0,0,0,844,126,5,943,139,8,944,146,7,120,20,2,897,157,15,926,166,15,914,170,23,0,0,0,941,152,10
"06085511800",17,7,0,0,0,0,866,266,7,1041,315,17,1035,322,7,188,56,5,988,341,10,1011,350,12,1028,351,7,0,0,0,1036,342,6
"06085511905",19,2,0,0,0,0,797,131,2,902,145,1,908,147,0,166,23,1,850,149,2,902,152,1,883,171,1,0,0,0,896,159,0
"06085511907",23,1,0,0,0,0,1028,142,0,1179,159,0,1176,166,0,246,26,1,1087,175,0,1165,178,0,1148,195,0,0,0,0,1149,194,0
"06085511909",46,2,0,0,0,0,2096,178,4,2456,209,3,2458,222,3,532,36,2,2269,239,3,2440,244,3,2421,265,4,0,0,0,2435,250,2
"06085511910",15,0,0,0,0,0,864,60,0,990,67,0,993,69,0,171,13,2,937,71,1,989,72,1,984,77,0,0,0,0,987,75,0
"06085511911",21,6,0,0,0,0,1172,237,13,1350,286,15,1345,280,8,230,49,2,1264,313,9,1321,312,13,1335,311,8,0,0,0,1331,320,7
"06085511912",23,3,0,0,0,0,1351,146,2,1550,174,2,1551,186,1,341,31,2,1439,188,3,1544,190,4,1543,192,1,0,0,0,1548,186,1
"06085511913",17,0,0,0,0,0,1163,67,1,1344,82,2,1347,88,1,219,16,2,1277,88,4,1341,94,1,1335,98,4,0,0,0,1340,97,1
"06085511914",19,0,1,0,0,0,1516,153,0,1753,175,0,1762,173,1,293,16,3,1668,197,0,1739,194,3,1742,192,1,0,0,0,1730,206,0
"06085511915",8,0,0,0,0,0,382,158,2,446,195,2,441,206,2,80,28,0,421,202,3,437,209,2,430,218,0,0,0,0,426,222,0
"06085511916",21,2,0,0,0,0,1046,147,0,1206,161,2,1203,176,0,204,24,1,1131,184,1,1189,187,3,1184,194,1,0,0,0,1186,193,0
"06085512001",39,0,0,0,0,0,1342,128,0,1797,173,1,1780,216,1,335,45,13,1676,270,6,1784,244,9,1751,290,1,0,0,0,1754,286,0
"06085512005",23,3,0,0,0,0,1479,250,2,1760,278,0,1757,293,0,264,36,6,1650,320,9,1732,314,7,1703,347,3,0,0,0,1690,359,4
"06085512017",23,6,1,0,0,0,1142,285,1,1417,321,2,1363,384,3,247,63,9,1316,370,4,1364,377,10,1339,413,1,0,0,0,1335,414,1
"06085512019",14,3,0,0,0,0,790,149,1,945,178,0,944,190,0,144,17,2,893,203,1,918,213,3,914,220,0,0,0,0,917,217,0
"06085512020",11,1,0,0,0,0,417,105,1,499,124,1,501,124,3,78,24,1,473,135,1,487,139,2,488,139,1,0,0,0,483,143,2
"06085512021",33,2,0,0,0,0,1255,201,1,1488,234,0,1461,276,0,224,43,7,1395,277,8,1446,284,7,1406,330,1,0,0,0,1389,347,1
"06085512022",4,0,0,0,0,0,330,84,0,392,97,0,389,102,0,78,20,2,376,107,0,388,108,1,384,113,0,0,0,0,374,123,0
"06085512023",19,3,0,0,0,0,1067,425,1,1296,514,1,1232,601,1,228,92,19,1087,778,20,1111,819,12,1014,922,6,0,0,0,999,943,0
"06085512024",14,3,0,0,0,0,772,154,5,929,175,5,919,192,5,146,35,4,858,206,7,876,231,7,878,233,3,0,0,0,875,236,3
"06085512025",14,1,0,0,0,0,750,71,2,863,85,2,854,98,2,158,18,4,832,96,2,850,101,3,852,99,3,0,0,0,852,137,2
"06085512026",26,6,1,0,0,0,889,188,1,1083,233,2,1047,283,1,171,41,13,972,310,10,990,330,11,953,376,2,0,0,0,950,381,0
"06085512027",9,2,0,0,0,0,476,149,0,584,167,0,579,172,2,103,25,2,546,173,6,570,182,1,559,194,0,0,0,0,592,210,0
"06085512029",34,4,1,0,0,0,1600,311,1,1903,357,1,1863,413,0,311,61,11,1748,439,15,1807,463,6,1780,495,1,0,0,0,1775,500,1
"06085512030",12,0,0,0,0,0,695,115,1,858,115,1,860,122,0,131,16,1,820,125,2,853,128,1,849,133,0,0,0,0,840,142,0
"06085512031",18,4,0,0,0,0,990,194,0,1147,206,0,1135,225,0,212,27,2,1082,234,1,1124,236,0,1107,254,1,0,0,0,1097,263,0
"06085512032",23,2,0,0,0,0,743,119,0,888,141,0,873,160,1,142,21,5,838,160,1,870,163,1,857,177,0,0,0,0,864,170,0
"06085512033",26,0,1,0,0,0,1269,174,2,1483,193,2,1461,231,2,241,32,4,1386,242,4,1434,256,5,1422,271,2,0,0,0,1425,269,2
"06085512034",15,0,0,0,0,0,706,157,1,862,177,0,844,200,1,157,22,9,801,206,8,831,207,7,814,228,3,0,0,0,811,233,1
"06085512035",24,1,1,0,0,0,915,153,5,1113,177,4,1101,196,4,180,27,5,1051,208,5,1086,208,7,1085,212,4,0,0,0,1088,209,4
"06085512036",16,1,1,0,0,0,600,88,1,701,113,1,692,127,0,133,11,5,646,133,1,680,138,0,656,163,2,0,0,0,655,163,0
"06085512037",15,2,0,0,0,0,704,123,1,834,144,0,829,154,0,127,26,2,773,181,3,796,184,3,792,191,0,0,0,0,791,192,0
"06085512038",9,1,0,0,0,0,246,179,1,271,229,3,407,101,2,71,19,7,376,110,6,384,118,8,378,129,3,0,0,0,369,139,2
"06085512039",11,3,0,0,0,0,734,153,0,882,176,0,863,200,0,160,26,7,802,206,10,847,212,4,838,224,1,0,0,0,831,233,0
"06085512042",4,1,0,0,0,0,394,63,0,477,79,0,466,94,0,82,14,1,438,94,2,464,94,2,458,102,0,0,0,0,458,102,0
"06085512043",6,0,0,0,0,0,384,199,0,473,226,0,457,251,0,101,33,8,428,255,8,436,267,5,411,295,2,0,0,0,408,300,0
"06085512045",18,4,0,0,0,0,1310,224,0,1552,258,0,1541,281,0,251,50,5,1466,285,4,1517,303,2,1499,321,3,0,0,0,1495,326,2
"06085512047",18,0,0,0,0,0,1167,233,1,1383,269,1,1374,283,1,223,52,7,1336,268,8,1377,278,3,1364,295,0,0,0,0,1352,307,0
"06085512052",7,1,0,0,0,0,474,205,0,559,224,1,553,237,1,90,39,1,506,266,0,511,275,5,493,297,1,0,0,0,498,293,0
"06085512053",22,3,0,0,0,0,1003,318,0,1171,369,1,1155,404,0,196,48,9,1036,462,8,1071,484,4,1016,543,3,0,0,0,1006,553,0
"06085512100",1,0,0,0,0,0,157,68,0,179,67,11,192,65,4,28,8,0,192,63,5,195,61,6,195,65,3,0,0,0,192,68,4
"06085512200",23,2,0,0,0,0,678,153,4,837,174,21,883,185,8,158,52,6,862,179,15,902,189,10,946,200,10,0,0,0,971,203,10
"06085512305",20,1,0,0,0,0,746,144,4,941,178,5,950,179,2,184,30,7,923,169,5,981,177,2,991,192,2,0,0,0,1032,169,2
"06085512307",23,3,0,0,0,0,1257,189,2,1520,224,4,1520,236,3,281,49,3,1450,238,9,1499,256,5,1493,264,3,0,0,0,1501,256,2
"06085512308",30,5,0,0,0,0,1442,189,7,1795,236,8,1857,251,6,341,38,9,1803,271,10,1866,284,13,1924,315,7,0,0,0,2014,346,5
"06085512309",19,0,0,0,0,0,1157,146,1,1361,175,1,1357,197,1,253,43,8,1309,206,7,1358,201,10,1326,245,2,0,0,0,1326,245,1
"06085512310",8,1,0,0,0,0,298,143,2,398,162,2,415,182,4,93,51,3,415,198,3,431,198,7,427,221,5,0,0,0,501,280,7
"06085512311",7,2,0,0,0,0,353,48,0,471,62,0,460,77,0,84,43,3,528,140,2,559,189,2,573,119,61,0,0,0,611,180,0
"06085512312",15,3,0,0,0,0,626,117,2,766,144,2,754,160,2,127,28,1,711,170,4,736,171,10,765,204,3,0,0,0,761,206,2
"06085512313",6,2,1,0,0,0,369,130,0,428,154,0,428,164,0,72,21,0,403,173,4,418,175,3,422,189,2,0,0,0,445,184,0
"06085512314",11,4,0,0,0,0,786,330,3,984,393,3,1003,382,4,163,52,4,957,363,12,1009,371,10,1000,388,5,0,0,0,1016,386,3
"06085512401",14,0,0,0,0,0,586,159,4,714,207,15,726,201,8,121,38,4,705,196,14,733,203,14,737,222,7,0,0,0,731,220,7
"06085512402",16,1,0,0,0,0,738,156,4,911,188,11,914,199,5,166,41,5,880,208,13,910,214,12,909,230,6,0,0,0,915,219,4
