"geo_id",1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"06001410500",3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,2,0,0,0,0,0,0
"06001420100",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"06001420200",19,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,26,0,0,0,3,0,0
"06001420300",237,2,2,5,4,0,2,0,2,1,2,2,0,0,0,0,24,0,0,2,1,4,1,0,1,0,0
"06001420500",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,5,0,0,0,0,0,0
"06001420600",0,0,2,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
"06001421100",1,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0
"06001421200",1,2,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0
"06001421300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"06001421400",0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"06001421500",5,4,1,3,7,5,4,1,0,1,2,1,2,0,0,1,1,2,2,2,2,0,0,1,2,0,0
"06001421600",4,4,8,2,1,3,1,2,0,2,2,2,0,2,2,1,1,1,3,0,0,1,3,0,0,0,0
"06001421700",1,1,1,7,6,0,0,0,5,0,0,1,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0
"06001421800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"06001421900",1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
"06001422000",2,6,0,1,16,8,15,0,1,0,0,16,5,0,6,1,10,16,0,6,36,0,5,0,0,0,0
"06001422100",8,1,0,2,1,0,2,0,2,0,0,0,0,0,0,1,0,0,12,0,10,0,0,1,0,0,0
"06001422200",0,0,2,8,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"06001422300",0,0,0,0,0,0,1,0,0,0,30,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
"06001422400",0,0,0,0,17,4,0,1,25,0,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"06001422500",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001422600",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001422700",0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"06001422800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001422900",0,0,0,0,0,0,0,21,0,0,1,0,0,2,1,2,2,1,2,0,0,1,0,0,1,0,0
"06001423000",0,0,0,0,0,0,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"06001423100",0,0,0,0,0,2,0,5,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"06001423200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"06001423300",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,5,0,0
"06001423400",2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"06001423500",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
"06001423601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001423602",0,0,0,0,0,0,18,0,0,0,0,0,1,1,6,0,0,0,0,16,0,0,0,0,0,0,0
"06001423700",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"06001423800",2,1,0,1,0,8,16,5,1,1,3,1,3,0,2,1,1,0,1,0,0,0,1,2,0,0,0
"06001423901",1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,3,0,0,0,0,0
"06001423902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"06001424001",0,0,0,2,0,0,5,0,0,0,0,1,0,0,4,2,3,3,1,0,0,0,2,0,0,0,0
"06001424002",0,0,0,0,0,0,0,6,0,0,0,2,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0
"06001425101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001425102",424,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,1,1,0,0,0,0,0,0
"06001425103",2,1,5,2,14,0,3,0,0,0,6,0,0,2,2,158,88,27,17,87,73,0,1,0,1,0,0
"06001425104",0,0,0,0,0,3,0,5,0,1,1,0,35,0,3,1,0,106,47,24,79,91,0,0,0,0,0
"06001426100",4,2,1,0,1,4,0,1,2,0,0,0,1,0,1,0,0,1,1,0,3,1,2,0,0,0,0
"06001426200",2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"06001427100",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0
"06001427200",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"06001427300",101,32,22,0,0,1,0,0,1,0,102,4,3,0,39,44,1,1,1,0,0,1,7,28,5,0,0
"06001427600",0,0,0,0,0,1,0,0,0,0,0,37,45,1,0,0,0,0,0,0,9,0,0,0,0,0,0
"06001427700",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"06001427800",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"06001427900",0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"06001428000",0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001428100",2,0,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"06001428200",2,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0
"06001428301",1,158,20,47,46,33,16,52,70,63,1,0,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0
"06001428302",231,187,233,87,30,37,6,36,44,90,52,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"06001428400",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001428500",0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001428600",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"06001428700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,117,149,104,56,12,0,0,0,0,0
"06001430101",114,151,163,97,76,78,94,51,98,122,181,111,103,40,54,44,4,1,17,4,4,0,0,0,0,0,0
"06001430102",1,1,1,0,0,1,1,0,0,3,0,1,0,1,0,1,1,0,1,3,0,0,0,0,0,0,0
"06001430200",143,6,12,27,9,7,3,1,5,11,2,15,7,8,2,7,6,1,4,2,6,13,3,1,0,0,0
"06001430300",6,14,8,9,1,2,5,2,6,5,11,9,3,2,0,1,0,6,11,1,5,4,0,0,0,0,0
"06001430400",19,1,3,4,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001430500",38,6,7,9,5,8,1,1,1,0,1,0,2,1,3,1,1,8,2,3,0,1,0,0,0,0,0
"06001430600",16,6,11,43,18,21,32,5,9,19,23,23,23,19,3,10,4,4,3,4,5,2,2,0,0,0,0
"06001430700",2,5,14,6,5,4,2,3,1,2,0,4,2,0,1,0,6,2,0,1,0,0,1,0,1,0,0
"06001430800",7,5,5,13,14,23,7,2,9,0,5,2,3,2,5,1,7,0,1,1,6,41,6,0,0,0,0
"06001430900",33,4,1,4,1,1,1,10,5,3,0,6,1,0,0,0,0,1,1,7,0,0,0,0,0,0,0
"06001431000",0,0,4,2,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,19,1,0,0,0,0,0
"06001431100",0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"06001431200",6,2,1,48,55,56,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"06001432100",0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,13,4,0,0,0,0,0,0
"06001432200",0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"06001432300",0,0,1,0,0,0,0,0,0,0,0,0,83,11,128,78,53,1,0,0,0,0,0,0,0,0,0
"06001432400",0,0,6,0,7,0,6,0,1,4,0,0,0,1,1,0,2,4,0,2,5,0,0,1,0,0,0
"06001432501",1,0,4,1,9,22,0,0,0,0,2,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0
"06001432502",0,75,0,0,0,1,56,33,9,0,0,0,0,0,43,27,0,0,6,0,2,0,0,0,0,0,0
"06001432600",2,20,1,0,1,16,0,0,1,0,1,25,21,0,0,6,1,0,3,4,3,12,0,0,0,0,0
